AskAPatient.fold-3.test,166717003,Serum creatinine raised,CPK mildly elevated,C0700225,C0856882,
AskAPatient.fold-3.test,81680005,Neck pain,neck pain,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
AskAPatient.fold-3.test,3904011000036106,Zocor,Zocor,C0678181,C0678181,C0678181 
AskAPatient.fold-3.test,10001005,Bacterial sepsis,septicaemia,C0684256,C0036690,
AskAPatient.fold-3.test,45352006,Spasm,bad cramps,C0026821 C0037763,C0026821,C0026821 
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,420038007,Feeling unhappy,sadness,C1688635,C3536794,
AskAPatient.fold-3.test,95891005,Influenza-like illness,flu-like malaise,C0521839,C0021400 C0231218 C0870814,
AskAPatient.fold-3.test,26413003,Low motivation,Felt lazy,C0558078,,
AskAPatient.fold-3.test,3848011000036104,Pravachol,provacal,C0700763,,
AskAPatient.fold-3.test,418290006,Itching,itch,C0033774,C0033774,C0033774 
AskAPatient.fold-3.test,68962001,Myalgia,Muscle Pain,C0231528,C0231528,C0231528 
AskAPatient.fold-3.test,85418005,Abnormal dreams,bad dreams,C0234458,C0857051,
AskAPatient.fold-3.test,300956001,Low back strain,pulled my lower back,C0262541,C0580846,
AskAPatient.fold-3.test,248256006,Not getting enough sleep,couldn't get enough sleep,C0424566,C0424522 C0037313 C0013144,
AskAPatient.fold-3.test,128139000,Inflammatory disorder,inflammation,C1290884 C3259275 C1285337 C0029400 C0029877 C0399561 C3860213 C3807248,C0854217 C0014236 C0017574 C0029877 C0021368 C0007971,C0029877 
AskAPatient.fold-3.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,224960004,Tired,tired,C0557875,C0557875,C0557875 
AskAPatient.fold-3.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-3.test,267031002,Tiredness symptom,tiredness,C0558486,C0015672 C0332575,
AskAPatient.fold-3.test,4031011000036106,Crestor,Crestor,C1098080,C1098080,C1098080 
AskAPatient.fold-3.test,387603000,Impairment of balance,Off balanced-ness,C0241981,C0542274 C0014653 C2174421 C0179199,
AskAPatient.fold-3.test,18876004,Pain in finger,fingers hurt,C0239589,C0016129 C0947619 C0947620,
AskAPatient.fold-3.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-3.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,281016006,Incoordination,problems with coordination,C0520966,C0033213 C2081614 C0242414 C0520966,C0520966 
AskAPatient.fold-3.test,193462001,Insomnia,moderate insomnia,C0917801 C1950154 C1963237,C0917801 C1547226 C1950154 C1963237 C4049705 C4049706,C0917801 C1950154 C1963237 
AskAPatient.fold-3.test,279043006,Pain in buttock,pain in my buttocks,C0231710,C0030193 C0006497,
AskAPatient.fold-3.test,309774006,Weakness of limb,weakness in knees,C1836296 C0587246,C3714552 C0022742,
AskAPatient.fold-3.test,68962001,Myalgia,Muscle pains,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-3.test,76948002,Severe pain,severe neck pain,C0278140,C1306232 C0007859 C1963180,
AskAPatient.fold-3.test,76948002,Severe pain,extrem pain in knee joints,C0278140,C0231749,
AskAPatient.fold-3.test,74323005,Pain in elbow,elbow painful,C0239266,C0030193 C0013769,
AskAPatient.fold-3.test,84229001,Fatigue,FATIGUE,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-3.test,29857009,Chest pain,chest pains,C0008031 C2926613,C0030193 C0817096,
AskAPatient.fold-3.test,81680005,Neck pain,neck pain,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
AskAPatient.fold-3.test,68962001,Myalgia,Muscle aches,C0231528,C0231528,C0231528 
AskAPatient.fold-3.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-3.test,16386004,Dry skin,dry skin,C0151908 C1963094,C0151908 C1963094,C0151908 C1963094 
AskAPatient.fold-3.test,271587009,Stiffness,general body stiffness,C0427008,C0427008 C0152338,C0427008 
AskAPatient.fold-3.test,445445006,Raised low density lipoprotein cholesterol,High LDL,C0202117 C0853221 C0853085 C0523560 C2919404,C0235146,
AskAPatient.fold-3.test,309774006,Weakness of limb,leg support weak,C1836296 C0587246,C3714552 C1140621,
AskAPatient.fold-3.test,398114001,Ehlers-Danlos syndrome,EDS,C0268341 C0268342 C0268344 C0268347 C0268337 C0268345 C0013720 C0268335 C1096660 C0268338 C0268336 C0268349,,
AskAPatient.fold-3.test,49727002,Cough,cough heavily,C3815497 C1961131 C0010200,C0687152 C0010200,C0010200 
AskAPatient.fold-3.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,301660008,Difficulty getting out of a chair,Difficulty getting up out of a chair,C0563560 C1299586 C3842554,C0563560 C1299586 C3842554,C0563560 C1299586 C3842554 
AskAPatient.fold-3.test,68962001,Myalgia,terrible muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-3.test,21286011000036106,paracetamol + codeine,co-codamol,C0373527 C0000970 C0009214,C2351132,
AskAPatient.fold-3.test,21343011000036103,atorvastatin,Atorvastatin,C0286651,C0286651,C0286651 
AskAPatient.fold-3.test,193462001,Insomnia,insomnia,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237 
AskAPatient.fold-3.test,41931001,Abdominal distension,Abdominal distention - feel full,C0000731,C0013987 C2702523 C0000731 C2702522 C2702521 C2702524,C0000731 
AskAPatient.fold-3.test,55300003,Cramp,muscle spasms,C0026821 C0270814 C1446787,C0037763 C0700153,
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,248274002,Lack of energy,no energy,C0015672,C0424589,
AskAPatient.fold-3.test,267038008,Oedema,edema,C0013604,C0013604,C0013604 
AskAPatient.fold-3.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-3.test,35489007,Depression,depressed,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0520887 C0344315,C0344315 C0520887 
AskAPatient.fold-3.test,77981007,Decreased liver function,liver was functioning at only 50%,C0232743 C0232744,C0023884,
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,422587007,Nausea,nausea,C1963179 C0027497,C0027497,C0027497 
AskAPatient.fold-3.test,288939007,Difficulty swallowing,difficulties to swallow,C0426605 C0566379 C0426606 C0011168 C0566362,C1299586 C0740170,
AskAPatient.fold-3.test,287045000,Pain in left arm,pain has gone into my upper arm on my left side,C0564820 C2129384,C0230348 C1269612 C0030193 C0446516,
AskAPatient.fold-3.test,21134002,Disability,disabled,C0231170,,
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,68962001,Myalgia,muscle aches,C0231528,C0231528,C0231528 
AskAPatient.fold-3.test,272022009,C/O - feeling depressed,feeling depressed,C0439020 C0497307,C0439020 C0497307,C0439020 C0497307 
AskAPatient.fold-3.test,102556003,Pain in upper limb,arm pain,C0239377,C0239377,C0239377 
AskAPatient.fold-3.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-3.test,309774006,Weakness of limb,weakness in legs,C1836296 C0587246,C3714552 C1140621,
AskAPatient.fold-3.test,48694002,Anxiety,anxiety issues,C4050613 C0860603 C0003467 C0003469 C1963064,C0003467 C0860603,C0860603 C0003467 
AskAPatient.fold-3.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-3.test,29542008,Uterine spasm,period like cramps,C0151998,C0026821 C0025344,
AskAPatient.fold-3.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-3.test,271713000,General unsteadiness,Feel shaky,C0427108,C0392703,
AskAPatient.fold-3.test,166830008,Serum cholesterol raised,cholesterol high,C0595929,C1522133 C0475700,
AskAPatient.fold-3.test,102556003,Pain in upper limb,arms painful,C0239377,C0030193 C0446516,
AskAPatient.fold-3.test,48694002,Anxiety,anxiety,C4050613 C0860603 C0003467 C0003469 C1963064,C0003467 C0860603,C0860603 C0003467 
AskAPatient.fold-3.test,248255005,Cannot sleep at all,haven't slept,C0424522 C0037313 C0013144,,
AskAPatient.fold-3.test,301345002,Difficulty sleeping,Problems sleeping,C3641752 C0235162,C0033213 C0424522 C0037313 C4050403 C3854081,
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,76948002,Severe pain,extreme pain in both shoulders,C0278140,C0030193 C0037004,
AskAPatient.fold-3.test,21606011000036107,pravastatin,Pravastatin,C0085542,C0085542 C1564106,C0085542 
AskAPatient.fold-3.test,62315008,Diarrhoea,brown water,C0011991 C0474498,C0043047,
AskAPatient.fold-3.test,81680005,Neck pain,neck pain,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
AskAPatient.fold-3.test,82991003,Generalised aches and pains,Aching over my entire body,C0281856,C0234238 C0152338,
AskAPatient.fold-3.test,248274002,Lack of energy,had no energy,C0015672,C0424589,
AskAPatient.fold-3.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-3.test,3848011000036104,Pravachol,Pravachol,C0700763,C0700763,C0700763 
AskAPatient.fold-3.test,54981004,Charleyhorse,charley horses in legs,C0277823,C0277823 C1140621,C0277823 
AskAPatient.fold-3.test,44169009,Loss of sense of smell,loss of sense of smell,C0003126,C0439025 C0003126,C0003126 
AskAPatient.fold-3.test,25064002,Headache,headaches,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-3.test,55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
AskAPatient.fold-3.test,81680005,Neck pain,neck pains,C0007859 C1963180,C0027530 C0030193 C2137077,
AskAPatient.fold-3.test,62476001,Disorientated,Disorentatation,C0424013 C0233407,,
AskAPatient.fold-3.test,53215011000036102,Advil,Advil,C0593507,C0593507,C0593507 
AskAPatient.fold-3.test,68962001,Myalgia,soreness of muscles,C0231528,C0234233,
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,45326000,Shoulder pain,shoulder painful,C0423670 C0037011,C1283792 C0030193 C0037004 C0869975 C0524469 C0524468,
AskAPatient.fold-3.test,166830008,Serum cholesterol raised,Cholesterol went up,C0595929,C0201950,
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,397825006,Gastric ulcer,ulceration of stomach,C0559140 C0038358,C0041582 C3887532 C1963256 C0038351,
AskAPatient.fold-3.test,19155002,Dysfunctional uterine bleeding,abnormal uterine bleeding,C0856186 C0025874,C3650625 C0438052,
AskAPatient.fold-3.test,289530006,Vaginal bleeding,vaginal bleeding,C0566967 C2979982,C0566967 C2979982 C0372564,C0566967 C2979982 
AskAPatient.fold-3.test,84229001,Fatigue,EXTREME TIREDNESS,C0015672 C4050243,C0015672 C0332575,C0015672 
AskAPatient.fold-3.test,29857009,Chest pain,chest pain left side,C0008031 C2926613,C0008031 C2926613,C0008031 C2926613 
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,3384011000036100,Arthrotec,arthrotec,C0210355,C0731335 C0731334 C0210355,C0210355 
AskAPatient.fold-3.test,25064002,Headache,headaches,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-3.test,76948002,Severe pain,terribe pain,C0278140,C0030193,
AskAPatient.fold-3.test,39400004,Hepatic trauma,permanent nerve damage,C0160390,C0161479,
AskAPatient.fold-3.test,48167000,Amnesia,memory loss,C0002622 C3824794,C0002622 C0751295,C0002622 
AskAPatient.fold-3.test,76948002,Severe pain,Severe muscle pain,C0278140,C0231528 C4050465 C0264097 C4050466 C1963177 C1547231 C1547227 C1561581,
AskAPatient.fold-3.test,90560007,Gout,gout,C0018099,C0018099,C0018099 
AskAPatient.fold-3.test,3384011000036100,Arthrotec,Arthrotec,C0210355,C0210355,C0210355 
AskAPatient.fold-3.test,39400004,Hepatic trauma,permanent liver damage,C0160390,C0151763,
AskAPatient.fold-3.test,10601006,Pain in lower limb,leg pain,C0023222 C0839480,C0023222 C0839480,C0023222 C0839480 
AskAPatient.fold-3.test,299322007,Swelling of knee joint,right knee swelled,C0576086 C0576087,C0230431 C1279571 C0038999,
AskAPatient.fold-3.test,279039007,Low back pain,Pain in lower back,C0024031,C0030193 C1882272 C2598155,
AskAPatient.fold-3.test,49218002,Hip pain,hips ache,C0030193,C0234238 C0019552,
AskAPatient.fold-3.test,84946008,Extreme exhaustion,EXTREME EXHAUSTION,C0277794,C0277794,C0277794 
AskAPatient.fold-3.test,26079004,Tremor,tremor,C0040822 C1963252,C0040822,C0040822 
AskAPatient.fold-3.test,246636008,Blurred vision - hazy,blurred vision,C0344232,C0344232,C0344232 
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,228158008,Walking disability,comfortably Couldn't walk,C0311394,,
AskAPatient.fold-3.test,84229001,Fatigue,fatigued,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-3.test,162043005,Hunger pain,hunger pangs,C0581870,C0581870,C0581870 
AskAPatient.fold-3.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,79890006,Loss of appetite,lack of attention,C0003123 C1971624 C0426579,C0424101 C0004268,
AskAPatient.fold-3.test,386807006,Memory impairment,memory problem,C1636063 C1963167 C0233794,C0233794,C0233794 
AskAPatient.fold-3.test,80182007,Irregular menstruation,bleeding several times a month menstrual cycle is completely out of whack,C0156404,C0019080 C0025329 C1561542 C0425938,
AskAPatient.fold-3.test,36031001,Burning feet,severe burning of the feet,C0231772,C1306232 C0006434 C0016504 C0085624,
AskAPatient.fold-3.test,299042006,Weakness of hand,hands were nowhere near as strong as they once were,C0575810,C0018563,
AskAPatient.fold-3.test,48167000,Amnesia,Memory Loss,C0002622 C3824794,C0002622 C0751295,C0002622 
AskAPatient.fold-3.test,21242011000036102,simvastatin,SIMVISTATIN,C0074554,,
AskAPatient.fold-3.test,26544005,Muscle weakness,muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-3.test,21930011000036101,ezetimibe,Zetia,C1142985,C1170736,
AskAPatient.fold-3.test,387603000,Impairment of balance,balance problems,C0241981,C0575090,
AskAPatient.fold-3.test,300954003,Pain in calf,calves hurt,C0236040,,
AskAPatient.fold-3.test,13791008,Asthenia,was incredibly week,C0004093,C1561540,
AskAPatient.fold-3.test,162290004,Dry eyes,dry eyes,C0314719 C0013238,C0314719 C0013238,C0314719 C0013238 
AskAPatient.fold-3.test,77424011000036100,ubidecarenone,cq10,C0056077,,
AskAPatient.fold-3.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-3.test,203095000,Spasm of back muscles,severe back spasms,C0238738,C1306232 C0037763,
AskAPatient.fold-3.test,248491001,Swollen knee,swelling of right knee,C0240130,C2202278,
AskAPatient.fold-3.test,128139000,Inflammatory disorder,inflammation,C1290884 C3259275 C1285337 C0029400 C0029877 C0399561 C3860213 C3807248,C0854217 C0014236 C0017574 C0029877 C0021368 C0007971,C0029877 
AskAPatient.fold-3.test,3384011000036100,Arthrotec,Arthrotec,C0210355,C0210355,C0210355 
AskAPatient.fold-3.test,78860006,Heavy feeling in eyelids,EYE HEAVY,C0234659,C0015392,
AskAPatient.fold-3.test,193462001,Insomnia,sleeplessness,C0917801 C1950154 C1963237,C0917801,C0917801 
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,289530006,Vaginal bleeding,vaginal bleeding,C0566967 C2979982,C0566967 C2979982 C0372564,C0566967 C2979982 
AskAPatient.fold-3.test,124054003,Increased cholesterol esters,high cholesterol,C1522133 C3536712 C0595929 C0595930 C0549399 C1291155 C3276464 C1291156 C0020443 C0020445,C1522133 C0020443,C1522133 C0020443 
AskAPatient.fold-3.test,47933007,Foot pain,foot pain,C0016512 C2016948,C0016512 C2016948,C0016512 C2016948 
AskAPatient.fold-3.test,43724002,Chill,chills,C0085593,C0085593,C0085593 
AskAPatient.fold-3.test,445197008,White discolouration of skin,skin - white patches,C0151907 C2919557,,
AskAPatient.fold-3.test,9991008,Abdominal colic,abdominal cramps,C0232488,C3888418 C0000729,
AskAPatient.fold-3.test,386661006,Fever,fever,C0015967 C0424755,C0015967 C0424755,C0015967 C0424755 
AskAPatient.fold-3.test,24693007,Fibromyalgia,fibromyalgia,C0016053,C0016053,C0016053 
AskAPatient.fold-3.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,68962001,Myalgia,muscle aches,C0231528,C0231528,C0231528 
AskAPatient.fold-3.test,52072009,Heat stroke,heat stress,C0018843,C0282507,
AskAPatient.fold-3.test,277521002,Loss of motivation,loss of desire to do or accomplish anything,C0456814,C0871633,
AskAPatient.fold-3.test,224960004,Tired,tired,C0557875,C0557875,C0557875 
AskAPatient.fold-3.test,39104002,Illness,sick,C0221423,,
AskAPatient.fold-3.test,267039000,Swollen ankle,ankle swelling,C0235439,C0235439 C2038764,C0235439 
AskAPatient.fold-3.test,30473006,Pain in pelvis,intense pelvic pain,C0030794,C3539889 C0850758 C2032396 C3539891 C0030794 C3539023 C3539893 C3539022 C2032395 C3539890 C3539892 C0848203 C3539020 C3539896 C3539895,C0030794 
AskAPatient.fold-3.test,161891005,Backache,back pain,C0004604,C0004604 C0677061 C1963071,C0004604 
AskAPatient.fold-3.test,3848011000036104,Pravachol,pravochol,C0700763,,
AskAPatient.fold-3.test,249938007,Weakness of back,weakness in the lower back,C3714552,C3714552,C3714552 
AskAPatient.fold-3.test,21885011000036105,ibuprofen,Ibruprofen,C0020740 C2714681 C3491417,,
AskAPatient.fold-3.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-3.test,17369002,Miscarriage,abortion,C0000786,C0372656 C0372660 C0156543 C1548806 C0392535 C0372661 C0372655 C0372659 C0372658 C0372654 C0372657,
AskAPatient.fold-3.test,248274002,Lack of energy,lowering of energy,C0015672,C1820370 C0424589,
AskAPatient.fold-3.test,65124004,Swelling,puffiness,C0038999,,
AskAPatient.fold-3.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-3.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-3.test,267038008,Oedema,edema,C0013604,C0013604,C0013604 
AskAPatient.fold-3.test,53057004,Hand pain,pains in hands,C0239833,C0030193 C0018563,
AskAPatient.fold-3.test,76948002,Severe pain,extreme pain,C0278140,C0030193,
AskAPatient.fold-3.test,387603000,Impairment of balance,balance loss,C0241981,C0241981,C0241981 
AskAPatient.fold-3.test,239965002,Tendonitis AND/OR tenosynovitis of the elbow region,severe and chronic tendonitis in my elbows,C0848968 C0409699 C3511060 C0039503 C1550557 C3511061,C0039503 C1306232 C0013769,C0039503 
AskAPatient.fold-3.test,271807003,Rash,red spots all over my body,C0015230,C0848332 C0015230 C0152338,C0015230 
AskAPatient.fold-3.test,32970011000036103,Toprol-XL,Toprol,C0723783,C2723006,
AskAPatient.fold-3.test,404640003,Dizziness,Dizziness,C0012833 C1963093 C4032495 C0042571,C0012833 C1963093 C4032495 C0042571,C0012833 C1963093 C4032495 C0042571 
AskAPatient.fold-3.test,53057004,Hand pain,hand pain,C0239833,C0239833,C0239833 
AskAPatient.fold-3.test,26544005,Muscle weakness,muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-3.test,43498006,Body fluid retention,fluids pooling in my lower extremeties - especially my feet,C0268000,C0016504 C0016286,
AskAPatient.fold-3.test,48694002,Anxiety,anxiety,C4050613 C0860603 C0003467 C0003469 C1963064,C0003467 C0860603,C0860603 C0003467 
AskAPatient.fold-3.test,21565011000036108,ezetimibe + simvastatin,vytorin,C0074554 C1142985,,
AskAPatient.fold-3.test,224960004,Tired,very tired,C0557875,C0557875,C0557875 
AskAPatient.fold-3.test,89362005,Weight loss,weight loss,C2911645 C0424641 C3665346 C1262477,C0424641 C0041667 C2911645 C3665346 C1262477,C0424641 C2911645 C3665346 C1262477 
AskAPatient.fold-3.test,77435011000036104,ascorbic acid,Vit C,C0201898 C0063919 C0673746 C0003968,,
AskAPatient.fold-3.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-3.test,386692008,Menorrhagia,slightly heavier menstrual cycle,C0025323,C0025329 C0425938,
AskAPatient.fold-3.test,68962001,Myalgia,muscle aches,C0231528,C0231528,C0231528 
AskAPatient.fold-3.test,25064002,Headache,severe headaches,C0018681 C2096315,C1306232 C0018681 C2096315,C0018681 C2096315 
