AskAPatient.fold-6.test,429783005,Paraesthesia of lower extremity,tingling in my legs,C0587058 C0948992,C2242996 C1140621,
AskAPatient.fold-6.test,249915009,Hand joint stiff,stiffness in hands,C0427036,C0427008 C0018563,
AskAPatient.fold-6.test,309538000,Numbness of foot,numbing of my feet,C0239649,C0016504,
AskAPatient.fold-6.test,80449002,Muscle fatigue,muscle weariness in legs,C0015672 C1995013 C2024893,C0015672 C1140621,C0015672 
AskAPatient.fold-6.test,125667009,Contusion,bruising,C0009938,C0009938 C0558134 C2136686,C0009938 
AskAPatient.fold-6.test,278040002,Loss of hair,hair losss,C0002170,C0018494,
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,271807003,Rash,Rashes,C0015230,C0015230,C0015230 
AskAPatient.fold-6.test,10601006,Pain in lower limb,sore legs,C0023222 C0839480,C0234233 C1140621,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,24199005,Feeling agitated,agitated,C0085631,C0085631,C0085631 
AskAPatient.fold-6.test,161882006,Stiff neck,stiff neck,C0151315,C0151315 C0427043,C0151315 
AskAPatient.fold-6.test,22325002,Abnormal gait,walk a little funny,C0231683 C0575081,,
AskAPatient.fold-6.test,82991003,Generalised aches and pains,Aches and pains,C0281856,C0234238 C0030193,
AskAPatient.fold-6.test,228158008,Walking disability,could not walk,C0311394,,
AskAPatient.fold-6.test,26544005,Muscle weakness,mussel weakness,C0030552 C0151786 C1834451,C3714552,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,47933007,Foot pain,Pain in bottom of feet,C0016512 C2016948,C0030193 C1882272 C0016504 C2598155,
AskAPatient.fold-6.test,285849008,Difficulty controlling anger,short tempered,C0563715,,
AskAPatient.fold-6.test,424131007,Easy bruising,easy bruising,C0423798,C0423798,C0423798 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,21417011000036105,fenofibrate,tricor,C0033228,C0723893,
AskAPatient.fold-6.test,84229001,Fatigue,SEVERE FATIGUE IN MY BODY,C0015672 C4050243,C1306232 C0015672 C0152338 C2024893,C0015672 
AskAPatient.fold-6.test,301202006,Nasal sinus problem,sinus problems,C0577887,C0577887,C0577887 
AskAPatient.fold-6.test,76948002,Severe pain,severe pain in the muscles in the shoulder area,C0278140,C0524469 C0037004 C0869975 C1283792 C0278140 C0524468,C0278140 
AskAPatient.fold-6.test,37796009,Migraine,migraines,C0724401 C0149931,C0149931,C0149931 
AskAPatient.fold-6.test,77424011000036100,ubidecarenone,CoQ-10,C0056077,,
AskAPatient.fold-6.test,62507009,Pins and needles,tingling legs,C0423572,C2242996 C1140621,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,309537005,Numbness of lower limb,started going numb legs,C0587055 C2128237,C1140621,
AskAPatient.fold-6.test,17971005,Sedated,sedation,C0235195,C0235195 C0344106,C0235195 
AskAPatient.fold-6.test,81680005,Neck pain,sore neck,C0007859 C1963180,C0234233 C0027530 C2137077,
AskAPatient.fold-6.test,124054003,Increased cholesterol esters,high cholesterol,C1522133 C3536712 C0595929 C0595930 C0549399 C1291155 C3276464 C1291156 C0020443 C0020445,C1522133 C0020443,C1522133 C0020443 
AskAPatient.fold-6.test,250069006,Muscle tension,in forearms tightness,C0427195 C0458242,C0016536,
AskAPatient.fold-6.test,44054006,Type 2 diabetes mellitus,type 2 diabetes,C4014362 C0948891 C0011860 C0271636 C3495862 C0271637 C0011854 C0271638 C3495822,C0011860 C1320657,C0011860 
AskAPatient.fold-6.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-6.test,309774006,Weakness of limb,Weakness in both legs,C1836296 C0587246,C3714552 C1140621,
AskAPatient.fold-6.test,67849003,Excruciating pain,crippling back pain,C0278141,C0004604 C0677061 C1963071,
AskAPatient.fold-6.test,271594007,Syncope,fainting spells,C0039070,C0302539 C0039070 C0030208,C0039070 
AskAPatient.fold-6.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-6.test,14760008,Constipation,constipation,C0949135 C1963087 C0009806,C1963087 C0009806,C1963087 C0009806 
AskAPatient.fold-6.test,225624000,Panic attack,panic attacks,C0086769,C0086769,C0086769 
AskAPatient.fold-6.test,419581008,Bizarre dreams,wild dreams,C0860645,C0013117 C0445392,
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,267039000,Swollen ankle,swelling in one ankle,C0235439,C0038999 C0179081,
AskAPatient.fold-6.test,3723001,Arthritis,sever arthritic condition,C3267876 C0003864,C0003864 C0012634 C1306232 C0871117 C0721578 C3864998 C0009647,C0003864 
AskAPatient.fold-6.test,42399005,Renal failure,kidney failure,C0001623 C1963154 C0035078,C0035078,C0035078 
AskAPatient.fold-6.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,367391008,Malaise,FELT JUST STRANGE,C0231218,,
AskAPatient.fold-6.test,68962001,Myalgia,HORRIBLE muscle pains,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-6.test,420038007,Feeling unhappy,overall misery,C1688635,C2065082,
AskAPatient.fold-6.test,248274002,Lack of energy,ENERGY LOSS,C0015672,C0015672,C0015672 
AskAPatient.fold-6.test,21417011000036105,fenofibrate,Tricor,C0033228,C0723893,
AskAPatient.fold-6.test,225005002,Unable to control anger,quick to snap,C0557905 C0563714,,
AskAPatient.fold-6.test,161891005,Backache,back pain,C0004604,C0004604 C0677061 C1963071,C0004604 
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-6.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-6.test,14760008,Constipation,constipation,C0949135 C1963087 C0009806,C1963087 C0009806,C1963087 C0009806 
AskAPatient.fold-6.test,26544005,Muscle weakness,muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-6.test,55300003,Muscle cramp,cramping,C0026821,C0026821 C1446787,C0026821 
AskAPatient.fold-6.test,235856003,Liver disease,damaged my liver,C2186532 C0023895 C0455417,C0010957 C0023884,
AskAPatient.fold-6.test,57676002,Arthralgia,joint pain,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-6.test,429040005,Ulcer,ULCERATIONS,C1550672 C0041582 C1547940,C0041582 C3887532 C1963256,C0041582 
AskAPatient.fold-6.test,68962001,Myalgia,Muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-6.test,102617004,Congestion of throat,swelling in throat,C0559687,C3665375 C0038999 C0031354,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,78514002,Thigh pain,thigh pain,C0241374,C0241374,C0241374 
AskAPatient.fold-6.test,76948002,Severe pain,severe pain legs,C0278140,C0278140 C1140621,C0278140 
AskAPatient.fold-6.test,55300003,Muscle cramp,muscle knots up,C0026821,,
AskAPatient.fold-6.test,308925008,Digestive symptom,difficulty with digestive system,C0476288,C0012238 C1299586 C3842554,
AskAPatient.fold-6.test,162076009,Excessive upper gastrointestinal gas,constant gas,C0426623 C0426624,C1720529 C0596601,
AskAPatient.fold-6.test,11072008,Nonspecific abdominal symptom,abdominal problems,C0232486,C0033213 C2081614 C0000737 C0000726,
AskAPatient.fold-6.test,21606011000036107,pravastatin,provastatin,C0085542,C0024027,
AskAPatient.fold-6.test,24693007,Fibromyalgia,fibromyalgia,C0016053,C0016053,C0016053 
AskAPatient.fold-6.test,16046003,Muscle rigidity,muscles were very stiff,C0026837,,
AskAPatient.fold-6.test,193462001,Insomnia,insomnia,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237 
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-6.test,76948002,Severe pain,extreme pain,C0278140,C0030193,
AskAPatient.fold-6.test,26544005,Muscle weakness,muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-6.test,224960004,Tired,tired,C0557875,C0557875,C0557875 
AskAPatient.fold-6.test,16046003,Muscle rigidity,muscle stiffness,C0026837,C0221170 C4024962 C4024610,
AskAPatient.fold-6.test,162076009,Excessive upper gastrointestinal gas,General Fatigue,C0426623 C0426624,C0015672 C3812897 C3891294 C4050243,
AskAPatient.fold-6.test,21522001,Abdominal pain,TERRIBLE abdominal pain,C1875603 C0581869 C0423653 C0499476 C0000737,C0277969 C0581869 C2199213 C0000737 C0238552 C0238551 C0423646 C0235299 C0694551 C0423651,C0581869 C0000737 
AskAPatient.fold-6.test,130989002,Sleep deprivation,lack of sleep,C0037316 C1635000 C0751506,C0424522 C0037313 C0013144,
AskAPatient.fold-6.test,3723001,Arthritis,arthritis,C3267876 C0003864,C0263776 C0003873 C0541786 C0003864 C0158026 C1405877 C1328469,C0003864 
AskAPatient.fold-6.test,47933007,Foot pain,feet hurt,C0016512 C2016948,C0016504,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,224960004,Tired,tired,C0557875,C0557875,C0557875 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,4344011000036106,Neurontin,Neurontin,C0678176,C0678176,C0678176 
AskAPatient.fold-6.test,274663001,Acute pain,sudden onset of pain,C0184567,C0030193 C1272517,
AskAPatient.fold-6.test,193462001,Insomnia,insomnia,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237 
AskAPatient.fold-6.test,248490000,Bloating symptom,bloating,C1291077,C1291077,C1291077 
AskAPatient.fold-6.test,3210011000036104,Lexapro,Lexapro,C1170371,C1170371,C1170371 
AskAPatient.fold-6.test,309521004,Numbness of hand,numbness in my hands,C0239832,C0020580 C0028643 C0018563,
AskAPatient.fold-6.test,386692008,Menorrhagia,period all month long,C0025323,C1561542 C0025344,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,62315008,Diarrhoea,diarreah,C0011991 C0474498,,
AskAPatient.fold-6.test,77436011000036106,fish oil natural,Fish oil,C0016157,C0016157,C0016157 
AskAPatient.fold-6.test,422400008,Vomiting,vomit,C0042963 C1963281,C0042963 C0042965,C0042963 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,267036007,Dyspnoea,shortness of breath,C0013404,C0748649 C4054349 C0013404 C2707305,C0013404 
AskAPatient.fold-6.test,54981004,Charleyhorse,charley horses in sides,C0277823,C0277823 C1552832,C0277823 
AskAPatient.fold-6.test,48694002,Anxiety,anxiety,C4050613 C0860603 C0003467 C0003469 C1963064,C0003467 C0860603,C0860603 C0003467 
AskAPatient.fold-6.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-6.test,247373008,Ankle pain,pain in ankles,C0238656,C0030193,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,51197009,Stomach cramps,stomach cramps,C0344375,C0344375,C0344375 
AskAPatient.fold-6.test,286641001,Moody,moodiness,C0554980,C0241999,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,62315008,Diarrhoea,SEVERE diarrhea,C0011991 C0474498,C1306232 C1963091 C0011991,C0011991 
AskAPatient.fold-6.test,386033004,Neuropathy,neuropathy,C0042075 C0442874,C0042075 C0442874,C0042075 C0442874 
AskAPatient.fold-6.test,76948002,Severe pain,Severe muscle pain,C0278140,C0231528 C4050465 C0264097 C4050466 C1963177 C1547231 C1547227 C1561581,
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,214264003,Lethargy,lethargy,C0023380,C0023380,C0023380 
AskAPatient.fold-6.test,698065002,Acid reflux,acid reflux-type symptoms,C0017168,C0017168 C1457887,C0017168 
AskAPatient.fold-6.test,64226004,Colitis,colitis,C0009319 C0267550 C1963084,C0009319,C0009319 
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,76948002,Severe pain,severe pain in leg,C0278140,C0278140 C1140621,C0278140 
AskAPatient.fold-6.test,78514002,Thigh pain,pain on outer sides of thighs,C0241374,C0030193 C0039866 C1552832,
AskAPatient.fold-6.test,281245003,Musculoskeletal chest pain,chest spasm,C0476280,C0037763 C0817096,
AskAPatient.fold-6.test,76948002,Severe pain,severe pain in my left arm,C0278140,C0278140 C0230347 C1268256,C0278140 
AskAPatient.fold-6.test,22253000,Pain,pain bad,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,14760008,Constipation,Constipation,C0949135 C1963087 C0009806,C0949135 C1963087 C0009806,C0949135 C1963087 C0009806 
AskAPatient.fold-6.test,247592009,Poor short-term memory,short term memory loss,C0701811 C0025265,C0701811 C0025265,C0701811 C0025265 
AskAPatient.fold-6.test,279038004,Thoracic back pain,pain in upper back (over left shoulder blade),C0423684,C0030193 C0231655 C0036277,
AskAPatient.fold-6.test,3848011000036104,Pravachol,pravachol,C0700763,C0700763,C0700763 
AskAPatient.fold-6.test,271807003,Rash,rash on upper left torso,C0015230,C0015230 C0460005,C0015230 
AskAPatient.fold-6.test,11654001,Achilles tendonitis,Achilles Tendonsitis,C0263933 C0001074 C0149846,C0001074,C0001074 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,30989003,Knee pain,sore knees,C0231749,C0234233 C0022742,
AskAPatient.fold-6.test,162076009,Excessive upper gastrointestinal gas,genitals and lips excruciating,C0426623 C0426624,C0017420 C0023759,
AskAPatient.fold-6.test,25064002,Headache,headaches,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-6.test,73211009,Diabetes mellitus,Diabetes,C1313937 C0011849,C0011860 C0011849 C0011847,C0011849 
AskAPatient.fold-6.test,302226006,Peripheral neuropathy,peripheral neuropathy,C1263857 C4069195 C1697744 C0031117 C4013966,C0151313 C1697744 C0564740 C0031117 C1263857 C0235025,C1697744 C0031117 C1263857 
AskAPatient.fold-6.test,288231001,Myalgia/myositis - lower leg,muscle pain in the calves,C0231528 C0230446 C1140621 C0027121,C0231528 C1963177,C0231528 
AskAPatient.fold-6.test,267078001,Involuntary movement,involuntary movements,C1821254 C1836552 C0427086 C0858888 C4050372 C1718498 C0221722 C0549323 C0558695,C0858888 C0427086 C0437283 C0558695 C1718498 C0221722 C4050372 C1836552,C1836552 C0427086 C0858888 C4050372 C1718498 C0221722 C0558695 
AskAPatient.fold-6.test,57676002,Arthralgia,joint pain,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-6.test,76948002,Severe pain,pain is severe,C0278140,C1306232 C0030193,
AskAPatient.fold-6.test,4230011000036107,Zestril,Zestril,C0678140,C0678140,C0678140 
AskAPatient.fold-6.test,166643006,Liver enzymes abnormal,liver enzymes were very elevated,C0438236 C0438237,C1287351 C0856882,
AskAPatient.fold-6.test,300306001,Stomach problem,stomach problems,C0577027 C2186536,C0577027 C2186536,C0577027 C2186536 
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,22298006,Myocardial infarction,heart attack,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-6.test,34789001,Pain in the coccyx,coccyx pain,C1882272 C0030193 C0009194 C2598155,C0009193,
AskAPatient.fold-6.test,124054003,Increased cholesterol esters,High Cholesterol,C1522133 C3536712 C0595929 C0595930 C0549399 C1291155 C3276464 C1291156 C0020443 C0020445,C1522133,C1522133 
AskAPatient.fold-6.test,271834000,Burping,constant burping,C0014724,C2107733,
AskAPatient.fold-6.test,285365001,Pain in toe,Toes became so painful,C0241416,C0030193 C0040357,
AskAPatient.fold-6.test,248255005,Cannot sleep at all,couldn't sleep,C0424522 C0037313 C0013144,C0424522 C0037313 C0013144,C0424522 C0037313 C0013144 
AskAPatient.fold-6.test,87715008,Aptyalism,Dry mouth,C0043352 C0037036,C0043352,C0043352 
AskAPatient.fold-6.test,69896004,Rheumatoid arthritis,Rheumatoid Arthtitis,C0264993 C0409639 C0221614 C0003873 C0455571 C0740223 C0409637,C0003873,C0003873 
AskAPatient.fold-6.test,194828000,Angina,angina attacks,C0002962 C2926611,C0235462,
AskAPatient.fold-6.test,21242011000036102,simvastatin,Simivastatin,C0074554,,
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,3848011000036104,Pravachol,Pravachol,C0700763,C0700763,C0700763 
AskAPatient.fold-6.test,77435011000036104,ascorbic acid,Vit. C,C0201898 C0063919 C0673746 C0003968,,
AskAPatient.fold-6.test,4031011000036106,Crestor,Crestor,C1098080,C1098080,C1098080 
AskAPatient.fold-6.test,248277009,Lack of stamina,loss of endurance,C0424592,C0518031 C2598169,
AskAPatient.fold-6.test,79890006,Loss of appetite,lack of appetite,C0003123 C1971624 C0426579,C0003123 C1971624,C0003123 C1971624 
AskAPatient.fold-6.test,279039007,Low back pain,LOWER BACK PAIN,C0024031,C2168111 C0024031,C0024031 
AskAPatient.fold-6.test,404640003,Dizziness,dizziness,C0012833 C1963093 C4032495 C0042571,C0012833 C0042571 C1963093,C0012833 C1963093 C0042571 
AskAPatient.fold-6.test,57676002,Arthralgia,pain in every joint,C0003862,C0030193,
AskAPatient.fold-6.test,274135002,Arthritis/arthrosis,chronic arthritic type issues,C0558384,C0263680,
AskAPatient.fold-6.test,26544005,Muscle weakness,lack of strength,C0030552 C0151786 C1834451,,
AskAPatient.fold-6.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,279084009,Chest discomfort,chest discomfort,C0235710,C0235710,C0235710 
AskAPatient.fold-6.test,68962001,Myalgia,muscle soreness,C0231528,C0231528 C0575064,C0231528 
AskAPatient.fold-6.test,3384011000036100,Arthrotec,arthrotec,C0210355,C0731335 C0731334 C0210355,C0210355 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,129565002,Myopathy,Every muscle from my waist down was effected,C0026848,C0230097,
AskAPatient.fold-6.test,111516008,Blurring of visual image,vision close up is blurry,C0344232,C0042789,
AskAPatient.fold-6.test,81680005,Neck pain,NECK PAIN,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
AskAPatient.fold-6.test,48500005,Delusional disorder,paranoia,C0236675 C0011251 C0520677,C1456784,
AskAPatient.fold-6.test,68962001,Myalgia,muscle aches in legs,C0231528,C0231528 C1140621,C0231528 
AskAPatient.fold-6.test,55300003,Muscle cramp,cramping,C0026821,C0026821 C1446787,C0026821 
AskAPatient.fold-6.test,29857009,Chest pain,intense heart pain,C0008031 C2926613,C0423636,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,449917004,Cramp in lower limb,leg and feet cramps,C3266180 C3266179,C0026821 C1140621 C0016504,
AskAPatient.fold-6.test,224960004,Tired,tired,C0557875,C0557875,C0557875 
AskAPatient.fold-6.test,3723001,Arthritis,arthritis,C3267876 C0003864,C0263776 C0003873 C0541786 C0003864 C0158026 C1405877 C1328469,C0003864 
AskAPatient.fold-6.test,3384011000036100,Arthrotec,arthrotec,C0210355,C0731335 C0731334 C0210355,C0210355 
AskAPatient.fold-6.test,68962001,Myalgia,severe muscle aces,C0231528,C1306232,
AskAPatient.fold-6.test,57676002,Arthralgia,joint pains,C0003862,C0030193,
AskAPatient.fold-6.test,69896004,Rheumatoid arthritis,rheumatoid arthritis,C0264993 C0409639 C0221614 C0003873 C0455571 C0740223 C0409637,C0221614 C0409635 C0003873 C0038013 C0455571 C0740223 C0409637 C0494897 C0409643,C0221614 C0003873 C0455571 C0740223 C0409637 
AskAPatient.fold-6.test,166892002,Random blood sugar raised,HIGHER BLOOD SUGARS,C0580400,C0242209 C0005768 C0229664 C2239291,
AskAPatient.fold-6.test,386705008,Lightheadedness,lightheaded,C0012833 C0220870,C0220870,C0220870 
AskAPatient.fold-6.test,56265001,Heart disease,damage your heart,C0018799,C0010957 C0018787,
AskAPatient.fold-6.test,246636008,Blurred vision - hazy,blurr vision,C0344232,C0042789,
AskAPatient.fold-6.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-6.test,45326000,Shoulder pain,shoulder pain,C0423670 C0037011,C0423670 C0037011,C0423670 C0037011 
AskAPatient.fold-6.test,249990003,Unsteady when standing,balance problems when turning around or standing to walking movements,C0427117,C0575090 C0231472 C0026649 C2368355 C0541749 C2346415,
AskAPatient.fold-6.test,314109004,Feeling tired,feel exhausted,C0849970,C0392674 C0013987,
AskAPatient.fold-6.test,68962001,Myalgia,sore muscles,C0231528,C0234233,
AskAPatient.fold-6.test,25064002,Headache,headaches,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-6.test,228158008,Walking disability,difficult for me to walk,C0311394,C1299586,
AskAPatient.fold-6.test,91019004,Paraesthesia,tingles although the body,C0030554 C0852679 C0948399 C0877200,C0152338,
AskAPatient.fold-6.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-6.test,124054003,Increased cholesterol esters,high cholesterol,C1522133 C3536712 C0595929 C0595930 C0549399 C1291155 C3276464 C1291156 C0020443 C0020445,C1522133 C0020443,C1522133 C0020443 
