AskAPatient.fold-8.test,225013001,Feeling bad,feel bad,C0857027 C0557911 C0231218,C0557911 C0231218,C0557911 C0231218 
AskAPatient.fold-8.test,21242011000036102,simvastatin,Simvastatin,C0074554,C0074554,C0074554 
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,236620008,Infective cystitis,bladder infection,C0600041 C0403632,C0600041 C0010692 C0744254,C0600041 
AskAPatient.fold-8.test,399153001,Vertigo,vertigo,C0042571 C1564535 C1135208,C0042571 C2096293,C0042571 
AskAPatient.fold-8.test,48694002,Anxiety,Anxiety,C4050613 C0860603 C0003467 C0003469 C1963064,C4050613 C0860603 C0003467 C0003469 C1963064,C4050613 C0860603 C0003467 C0003469 C1963064 
AskAPatient.fold-8.test,16331000,Heartburn,heartburn,C0018834,C0018834,C0018834 
AskAPatient.fold-8.test,246636008,Blurred vision - hazy,fuzzy vision,C0344232,C0541974 C0042789,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Liptitor,C0593906,,
AskAPatient.fold-8.test,35489007,Depression,depressed,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0520887 C0344315,C0344315 C0520887 
AskAPatient.fold-8.test,278040002,Loss of hair,Hair loss (Diffuse Alopecia),C0002170,C0002170 C3670865,C0002170 
AskAPatient.fold-8.test,25064002,Headache,headace,C0018681 C2096315,,
AskAPatient.fold-8.test,192085004,Anger reaction,violent anger,C0424330,C0002957 C0242151,
AskAPatient.fold-8.test,88092000,Muscle atrophy,losing muscular,C0026846 C0541794,,
AskAPatient.fold-8.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-8.test,8510008,Reduced mobility,could only walk less than 100 meters,C0700572 C0476650,C0441074,
AskAPatient.fold-8.test,73211009,Diabetes mellitus,diabetes,C1313937 C0011849,C0011860 C0011849 C0011847,C0011849 
AskAPatient.fold-8.test,28743005,Productive cough,productive cough,C0850149 C0239134,C0850149 C0239134,C0850149 C0239134 
AskAPatient.fold-8.test,76948002,Severe pain,severe back and hip pain,C0278140,C1306232 C0267028 C0019559 C1963082,
AskAPatient.fold-8.test,62507009,Pins and needles,tingling in arms,C0423572,C2242996 C0446516,
AskAPatient.fold-8.test,55300003,Muscle cramp,severe cramps,C0026821,C0026821 C1306232,C0026821 
AskAPatient.fold-8.test,77692006,Hypersomnia,No amount of sleep makes me feel rested,C0917799,C0013987 C2220397,
AskAPatient.fold-8.test,405729008,Haematochezia,blood in my stools,C0018932,C0015733 C0005768 C0229664,
AskAPatient.fold-8.test,22298006,Myocardial infarction,heart attacks,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-8.test,76948002,Severe pain,gut-renching abdominal pain,C0278140,C0277969 C0581869 C2199213 C0000737 C0238552 C0238551 C0423646 C0235299 C0694551 C0699819 C0423651,
AskAPatient.fold-8.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-8.test,271681002,Stomach ache,stomach pain,C0235309 C0221512,C1963242 C0221512,C0221512 
AskAPatient.fold-8.test,396275006,Osteoarthritis,osteoarthritis,C0409959 C0455444 C0029410 C0029408,C0263854 C0455572 C0586735 C0409929 C2893907 C0029410 C0029408 C0263746 C0409959,C0029410 C0029408 C0409959 
AskAPatient.fold-8.test,129565002,Myopathy,muscle problems legs,C0026848,C0033213 C2081614 C1140621,
AskAPatient.fold-8.test,698065002,Acid reflux,acid reflux,C0017168,C0017168,C0017168 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,309774006,Weakness of limb,arms weak,C1836296 C0587246,C3714552 C0446516,
AskAPatient.fold-8.test,24693007,Fibromyalgia,fibromyalgia,C0016053,C0016053,C0016053 
AskAPatient.fold-8.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-8.test,30989003,Knee pain,knee pain,C0231749,C0231749,C0231749 
AskAPatient.fold-8.test,202482009,Wrist joint pain,wrist joints sore,C0221785,C0234233 C0043262,
AskAPatient.fold-8.test,55300003,Muscle cramp,severe muscle cramping,C0026821,C0026821 C1306232 C1446787,C0026821 
AskAPatient.fold-8.test,48167000,Amnesia,memory loss,C0002622 C3824794,C0002622 C0751295,C0002622 
AskAPatient.fold-8.test,37796009,Migraine,worse headache than usual (I have migraine),C0724401 C0149931,C1457868 C0018681 C2096315 C0149931 C0724401,C0149931 C0724401 
AskAPatient.fold-8.test,21286011000036106,paracetamol + codeine,co-codamol,C0373527 C0000970 C0009214,C2351132,
AskAPatient.fold-8.test,129565002,Myopathy,muscle issues,C0026848,,
AskAPatient.fold-8.test,161873000,Heavy legs,legs feel leaden,C0581911,C0013987 C1140621,
AskAPatient.fold-8.test,698247007,Cardiac arrhythmia,arrythmia,C0003811,C0003811,C0003811 
AskAPatient.fold-8.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-8.test,449917004,Cramp in lower limb,Muscle cramping in leg,C3266180 C3266179,C0026821 C1140621,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-8.test,288226003,Myalgia/myositis - shoulder,MUSCLE PAIN IN SHOULDERS,C0565577,C0231528 C0037004 C1963177,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,422587007,Nausea,nauseated,C1963179 C0027497,C0027497,C0027497 
AskAPatient.fold-8.test,30989003,Knee pain,knee pain,C0231749,C0231749,C0231749 
AskAPatient.fold-8.test,236620008,Infective cystitis,BLADDER INFECTION,C0600041 C0403632,C0600041 C0010692 C0744254,C0600041 
AskAPatient.fold-8.test,76948002,Severe pain,severe pain,C0278140,C0278140,C0278140 
AskAPatient.fold-8.test,239965002,Tendonitis AND/OR tenosynovitis of the elbow region,tendonitis in elbows,C0848968 C0409699 C3511060 C0039503 C1550557 C3511061,C0039503 C0013769,C0039503 
AskAPatient.fold-8.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-8.test,2531000168109,Andrews Tums Antacid,Tums,C0006698 C0718552 C3275223 C0723950 C0718555 C1383090 C0003216 C0003138,C0723950,C0723950 
AskAPatient.fold-8.test,193462001,Insomnia,insomnia,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237 
AskAPatient.fold-8.test,3384011000036100,Arthrotec,Arthrotec,C0210355,C0210355,C0210355 
AskAPatient.fold-8.test,162076009,Excessive upper gastrointestinal gas,Gas,C0426623 C0426624,C1546643 C0596601,
AskAPatient.fold-8.test,300954003,Pain in calf,pain in both calves and thighs,C0236040,C0030193 C0039866,
AskAPatient.fold-8.test,54981004,Charleyhorse,charley horses in breasts,C0277823,C0277823 C0006141,C0277823 
AskAPatient.fold-8.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-8.test,32970011000036103,Toprol-XL,toprol,C0723783,,
AskAPatient.fold-8.test,247592009,Poor short-term memory,short-term memory disappeared,C0701811 C0025265,C0701811 C1718332 C0025265 C0423913,C0701811 C0025265 
AskAPatient.fold-8.test,80585000,Intolerant of cold,very sensative to the cold,C0344336 C0009269,C0234192 C0009443,
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,193462001,Insomnia,Insomnia,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237 
AskAPatient.fold-8.test,247373008,Ankle pain,ankle pain,C0238656,C0238656,C0238656 
AskAPatient.fold-8.test,21885011000036105,ibuprofen,Ibuprofen,C0020740 C2714681 C3491417,C0020740 C2701791 C2608256,C0020740 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,57676002,Arthralgia,joint pain,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,130989002,Sleep deprivation,loss of sleep,C0037316 C1635000 C0751506,C0424522 C0037313 C0013144,
AskAPatient.fold-8.test,76948002,Severe pain,extreme pain in legs,C0278140,C0030193 C1140621,
AskAPatient.fold-8.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,21252011000036100,morphine,morphine,C0026549 C2698261,C0026549 C2698261,C0026549 C2698261 
AskAPatient.fold-8.test,18876004,Pain in finger,sore fingers,C0239589,C0016129 C0947619 C0947620 C0234233,
AskAPatient.fold-8.test,4171011000036100,Celebrex,celebrex,C0719198,C0719198,C0719198 
AskAPatient.fold-8.test,48532005,Muscle strain,severe muscle pull/strain,C0080194,C1306232 C0080194 C1510453,C0080194 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,86044005,Amyotrophic lateral sclerosis,ALS,C3468101 C1836076 C1833662 C3468110 C3468109 C3468111 C2931786 C0002736 C2317804 C3468100 C3468104 C2317803 C3468106 C3280587 C3275459 C3468112 C3553719 C3468103 C3468102 C3468108 C3715155 C3468105 C3468113 C1862939 C3468107 C3715156 C3468114,,
AskAPatient.fold-8.test,309774006,Weakness of limb,Legs would go wobbly,C1836296 C0587246,C1140621,
AskAPatient.fold-8.test,21662011000036107,metoprolol,Lopressor,C0025859,C0237795 C0700776,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,422400008,Vomiting,puking,C0042963 C1963281,,
AskAPatient.fold-8.test,250082003,Hand cramps,cramping in my hands,C0427209,C0026821 C0018563 C1446787,
AskAPatient.fold-8.test,10601006,Pain in lower limb,leg soreness,C0023222 C0839480,C0234233 C1140621,
AskAPatient.fold-8.test,25064002,Headache,headache,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-8.test,29857009,Chest pain,chest pain,C0008031 C2926613,C0008031 C2926613,C0008031 C2926613 
AskAPatient.fold-8.test,162076009,Excessive upper gastrointestinal gas,generalized skin discoloration,C0426623 C0426624,C0151907 C0743783 C0549444 C0241065,
AskAPatient.fold-8.test,161891005,Backache,back ache,C0004604,C0004604,C0004604 
AskAPatient.fold-8.test,68962001,Myalgia,muscle aches,C0231528,C0231528,C0231528 
AskAPatient.fold-8.test,68962001,Myalgia,UNBEARABLE MUSCLE PAIN,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-8.test,161891005,Backache,back ache,C0004604,C0004604,C0004604 
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-8.test,76948002,Severe pain,severe pain,C0278140,C0278140,C0278140 
AskAPatient.fold-8.test,62507009,Pins and needles,tingling,C0423572,C2242996,
AskAPatient.fold-8.test,429040005,Ulcer,ulcer,C1550672 C0041582 C1547940,C0041582,C0041582 
AskAPatient.fold-8.test,309539008,Numbness of toe,Numbness in right toe,C0587056 C0520559,C0028643 C0040357 C0015726 C0423899 C0020580 C1510508 C1261259,
AskAPatient.fold-8.test,13791008,Asthenia,Weak & wobbley wrists,C0004093,C0043262,
AskAPatient.fold-8.test,228158008,Walking disability,difficulty walking,C0311394,C0311394,C0311394 
AskAPatient.fold-8.test,81680005,Neck pain,neck pain,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
AskAPatient.fold-8.test,386807006,Memory impairment,memory lapses,C1636063 C1963167 C0233794,C0557932,
AskAPatient.fold-8.test,124054003,Increased cholesterol esters,moderatly elevated cholesterol level,C1522133 C3536712 C0595929 C0595930 C0549399 C1291155 C3276464 C1291156 C0020443 C0020445,C0020443,C0020443 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,21242011000036102,simvastatin,simvostatin,C0074554,,
AskAPatient.fold-8.test,62476001,Disorientated,disoriented,C0424013 C0233407,C0233407 C1546414,C0233407 
AskAPatient.fold-8.test,124054003,Increased cholesterol esters,high cholesteral,C1522133 C3536712 C0595929 C0595930 C0549399 C1291155 C3276464 C1291156 C0020443 C0020445,C1522133,C1522133 
AskAPatient.fold-8.test,473011001,Allergic condition,allergy,C0851754 C0851444,C0719656 C3247823 C0489531 C0020517 C1527304 C0719113,
AskAPatient.fold-8.test,22253000,Pain,painful,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,404640003,Dizziness,dizzyness,C0012833 C1963093 C4032495 C0042571,C0012833,C0012833 
AskAPatient.fold-8.test,62507009,Pins and needles,tingling in side of face,C0423572,C2242996 C0015450,
AskAPatient.fold-8.test,431416001,Menstrual cramp,menstrual cramps,C0013390,C0013390 C1698508,C0013390 
AskAPatient.fold-8.test,12063002,Rectal haemorrhage,rectal bleeding,C0267596 C0158951,C0267596 C0018932,C0267596 
AskAPatient.fold-8.test,249898006,Slow on legs,s l o w walking,C0427006,C2346415 C2368355,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,68962001,Myalgia,muscular aches and pains,C0231528,C0234238 C0030193,
AskAPatient.fold-8.test,55300003,Muscle cramp,cramping,C0026821,C0026821 C1446787,C0026821 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,8943002,Weight gain,wieght gain,C0043094 C2911647,,
AskAPatient.fold-8.test,251377007,Abdominal pressure,abdominal pressure,C0429218,C0429218 C0231901,C0429218 
AskAPatient.fold-8.test,44018007,Cholestatic jaundice syndrome,cholestatic Jaundice,C0022354 C0268316 C0268317,C2203646 C2010848 C0022346,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,276294005,Isolated memory skills,Difficulty with memory,C0455767,C0700327 C0563560 C0025260 C1299586 C3842554,
AskAPatient.fold-8.test,49218002,Hip pain,pain in my left hip,C0030193,C0524471 C0030193 C1268234,C0030193 
AskAPatient.fold-8.test,49218002,Hip pain,hip hurts,C0030193,C0019552,
AskAPatient.fold-8.test,267036007,Dyspnoea,Shortness of breath,C0013404,C4054349 C0013404 C2707305,C0013404 
AskAPatient.fold-8.test,16331000,Heartburn,Heartburn,C0018834,C0018834,C0018834 
AskAPatient.fold-8.test,73211009,Diabetes mellitus,diabetes,C1313937 C0011849,C0011860 C0011849 C0011847,C0011849 
AskAPatient.fold-8.test,85418005,Abnormal dreams,abnoraml dreams,C0234458,C0013117,
AskAPatient.fold-8.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,35489007,Depression,Depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143 
AskAPatient.fold-8.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,35489007,Depression,depressed,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0520887 C0344315,C0344315 C0520887 
AskAPatient.fold-8.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-8.test,14760008,Constipation,constipation,C0949135 C1963087 C0009806,C1963087 C0009806,C1963087 C0009806 
AskAPatient.fold-8.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,57676002,Arthralgia,JOINT PAIN,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-8.test,288227007,Myalgia/myositis - upper arm,muscle pain in the arms,C0231528 C0230348 C1269612 C0027121 C0446516,C0231528 C0446516 C1963177,C0231528 C0446516 
AskAPatient.fold-8.test,166643006,Liver enzymes abnormal,liver enzymes were elevated,C0438236 C0438237,C1287351 C0856882,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,129565002,Myopathy,permanent damage to my muscles,C0026848,C0010957,
AskAPatient.fold-8.test,62507009,Pins and needles,Pins and needles,C0423572,C0423572,C0423572 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,49218002,Hip pain,hip and back pain,C0030193,C0004604 C0019552,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,77435011000036104,ascorbic acid,Vitamin C,C0201898 C0063919 C0673746 C0003968,C0201898 C2936884 C0042866 C0042879 C0042889 C0919758 C0035527 C0003968 C0042839 C3537249 C3541380 C0724333 C0042874 C0014695 C1142098 C0005575 C0724334 C0008405 C0016410 C0042890 C0373745 C2825076,C0201898 C0003968 
AskAPatient.fold-8.test,48500005,Delusional disorder,paranoia,C0236675 C0011251 C0520677,C1456784,
AskAPatient.fold-8.test,68962001,Myalgia,muscle aces,C0231528,,
AskAPatient.fold-8.test,386807006,Memory impairment,memory deficits,C1636063 C1963167 C0233794,C0233794,C0233794 
AskAPatient.fold-8.test,309774006,Weakness of limb,muscle weakness in my right hand causing me to lose grip and drop things,C1836296 C0587246,C0240479 C1288948 C0239831 C0150841 C0587246 C0030552 C0427182 C0230370 C0151786 C0220843 C1168241 C2673994 C1834451 C0586738,C0587246 
AskAPatient.fold-8.test,419723007,Mentally dull,my head was foggy,C1621860,C0152336 C0018670,
AskAPatient.fold-8.test,162076009,Excessive upper gastrointestinal gas,general weakness in hands,C0426623 C0426624,C3714552 C0018563,
AskAPatient.fold-8.test,77424011000036100,ubidecarenone,CoQ10,C0056077,C0056077,C0056077 
AskAPatient.fold-8.test,161891005,Backache,back pain,C0004604,C0004604 C0677061 C1963071,C0004604 
AskAPatient.fold-8.test,48167000,Amnesia,memory loss,C0002622 C3824794,C0002622 C0751295,C0002622 
AskAPatient.fold-8.test,3904011000036106,Zocor,Zocor,C0678181,C0678181,C0678181 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,418363000,Itching of skin,bluss and ititching of the face,C0033774,C0015450 C0858709,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,425423002,Pain provoked by movement,hurts to get up in the morning,C1960727,,
AskAPatient.fold-8.test,298753001,Numbness of upper limb,numness aching feeling to my left arm,C2128236 C0241538,C1268256 C1527305 C0230347 C0013987 C0234238,
AskAPatient.fold-8.test,14760008,Constipation,constipation,C0949135 C1963087 C0009806,C1963087 C0009806,C1963087 C0009806 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,90673000,Burning sensation,burning ankles,C0234655 C0578504 C0241057 C0241413 C0085624,C0006434 C0085624,C0085624 
AskAPatient.fold-8.test,367391008,Malaise,malaise,C0231218,C0231218,C0231218 
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,62315008,Diarrhoea,diarrhea,C0011991 C0474498,C1963091 C0011991,C0011991 
AskAPatient.fold-8.test,76948002,Severe pain,severe hip pain,C0278140,C1306232 C0267028 C0019559 C1963082,
AskAPatient.fold-8.test,16331000,Heartburn,heartburn,C0018834,C0018834,C0018834 
AskAPatient.fold-8.test,25064002,Headache,headache,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-8.test,39104002,Illness,sick,C0221423,,
AskAPatient.fold-8.test,45326000,Shoulder pain,pain in shoulder-feels like arm pulled out of socket,C0423670 C0037011,C1140618 C0013987 C0037011 C0446516 C0580846,C0037011 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,279039007,Low back pain,Lower back pain,C0024031,C0024031,C0024031 
AskAPatient.fold-8.test,56265001,Heart disease,severe heart disease,C0018799,C2186266 C1306232 C0018799,C0018799 
AskAPatient.fold-8.test,81680005,Neck pain,MUSCLE PAIN IN NECK,C0007859 C1963180,C0007859,C0007859 
AskAPatient.fold-8.test,78514002,Thigh pain,thighs sore,C0241374,C0234233 C0039866,
AskAPatient.fold-8.test,13791008,Asthenia,overall weakness,C0004093,C3714552 C2065082,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,68962001,Myalgia,muscels hurts,C0231528,,
AskAPatient.fold-8.test,68962001,Myalgia,muscle aches,C0231528,C0231528,C0231528 
