AskAPatient.fold-1.test,21545007,Tenalgia,tendonitis,C0231529,C0039503,
AskAPatient.fold-1.test,22298006,Myocardial infarction,Heart attack,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-1.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-1.test,3877011000036101,Lipitor,LIPITOR,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,44077006,Numbness,numb,C0020580 C0028643,,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,84229001,Fatigue,feeling exausted,C0015672 C4050243,C1527305 C0013987,
AskAPatient.fold-1.test,301345002,Difficulty sleeping,hard time sleeping,C3641752 C0235162,C0424522 C0037313 C4050403,
AskAPatient.fold-1.test,62315008,Diarrhoea,diarhea,C0011991 C0474498,,
AskAPatient.fold-1.test,289903006,Menopause present,menopause,C0567312,C0025320 C0993589 C0567312 C0206158,C0567312 
AskAPatient.fold-1.test,25064002,Headache,Headaches,C0018681 C2096315,C0018681,C0018681 
AskAPatient.fold-1.test,386807006,Memory impairment,couldn't remember where I left my dog 10 minutes before,C1636063 C1963167 C0233794,C2097312 C3845579 C0034770,
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,240131006,Rhabdomyolysis,rhabdomyolysis,C0035410,C0035410,C0035410 
AskAPatient.fold-1.test,22298006,Myocardial infarction,heart attack,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-1.test,28551000168108,Voltaren,voltaren,C0699958 C0592264,C0699958 C0592264,C0699958 C0592264 
AskAPatient.fold-1.test,419723007,Mentally dull,like Im in a fog all the time,C1621860,,
AskAPatient.fold-1.test,76948002,Severe pain,severe muscle pain,C0278140,C3862404,
AskAPatient.fold-1.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-1.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,95677002,Disorder of vision,severe vision problems,C0042790,C0033213 C2081614 C0042789 C1306232,
AskAPatient.fold-1.test,193462001,Insomnia,Insomina,C0917801 C1950154 C1963237,,
AskAPatient.fold-1.test,30989003,Knee pain,joint pain (knees),C0231749,C1963066 C0022742 C0003862,
AskAPatient.fold-1.test,26544005,Muscle weakness,went down muscles,C0030552 C0151786 C1834451,,
AskAPatient.fold-1.test,72405004,Increased appetite,appetite increase,C3176514 C0232461 C0232462,C0232461,C0232461 
AskAPatient.fold-1.test,271599002,Feeling content,mellows me out,C0423896,,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,102572006,Oedema of lower extremity,severe edema of lower extremities,C0239340 C1275454,C0239340 C1306232 C0745889 C1275454,C0239340 C1275454 
AskAPatient.fold-1.test,230690007,Cerebrovascular accident,stroke,C0038454,C0038454,C0038454 
AskAPatient.fold-1.test,10601006,Pain in lower limb,leg pain,C0023222 C0839480,C0023222 C0839480,C0023222 C0839480 
AskAPatient.fold-1.test,429783005,Paraesthesia of lower extremity,lost most of my feeling in feet, legs and hands,C0587058 C0948992,C1527305 C0013987 C1140621 C0018563 C0016504,
AskAPatient.fold-1.test,42984000,Night sweats,night sweats,C0028081,C0028081,C0028081 
AskAPatient.fold-1.test,183202003,Shin splint,felt like shin splints,C1696469 C0242094,C1696469 C0242094,C1696469 C0242094 
AskAPatient.fold-1.test,271681002,Stomach ache,stomach pain,C0235309 C0221512,C1963242 C0221512,C0221512 
AskAPatient.fold-1.test,45326000,Shoulder pain,aching pain across my shoulders,C0423670 C0037011,C0234238 C0037004,
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,28551000168108,Voltaren,Voltaren,C0699958 C0592264,C0699958 C0592264,C0699958 C0592264 
AskAPatient.fold-1.test,28743005,Productive cough,productive cough,C0850149 C0239134,C0850149 C0239134,C0850149 C0239134 
AskAPatient.fold-1.test,62315008,Diarrhoea,diarrhea,C0011991 C0474498,C1963091 C0011991,C0011991 
AskAPatient.fold-1.test,116289008,Abdominal bloating,bloated stomach,C1291077,C0038351,
AskAPatient.fold-1.test,282195009,Difficulty walking up stairs,difficulty walking up stairs,C0560070 C0239067,C0311394,
AskAPatient.fold-1.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-1.test,397803000,Erectile dysfunction,impotence,C1961100 C0242350,C2187990 C0242350 C1948084,C0242350 
AskAPatient.fold-1.test,47933007,Foot pain,foot pain,C0016512 C2016948,C0016512 C2016948,C0016512 C2016948 
AskAPatient.fold-1.test,69896004,Rheumatoid arthritis,Rhuematoid Arthritis,C0264993 C0409639 C0221614 C0003873 C0455571 C0740223 C0409637,C3267876 C0003864,
AskAPatient.fold-1.test,282145008,Unable to walk,inability to walk,C0560046,C0560046 C0559964,C0560046 
AskAPatient.fold-1.test,26079004,Tremor,shaky,C0040822 C1963252,C0392703,
AskAPatient.fold-1.test,246636008,Blurred vision - hazy,blurred vision,C0344232,C0344232,C0344232 
AskAPatient.fold-1.test,25064002,Headache,headache,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-1.test,61372001,Aggression,rage,C1457883 C0001807 C4050402,C0034634,
AskAPatient.fold-1.test,63102001,Visual disturbance,at times felt that I'm going blind,C0547030 C0029844 C0348571,C0456909,
AskAPatient.fold-1.test,162315007,Morbid thoughts,obsessively focused on morbid,C0555358,,
AskAPatient.fold-1.test,56265001,Heart disease,coronary disease,C0018799,C1956346 C0010068,
AskAPatient.fold-1.test,76948002,Severe pain,severe pain in left shoulder,,C0278140,C1288640 C0524469 C0278140,C0278140 
AskAPatient.fold-1.test,404640003,Dizziness,DIZZINESS,C0012833 C1963093 C4032495 C0042571,C0012833 C0042571 C1963093,C0012833 C1963093 C0042571 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,45352006,Spasm,spasms,C0026821 C0037763,C0037763,C0037763 
AskAPatient.fold-1.test,449917004,Cramp in lower limb,Cramping of the leg muscles,C3266180 C3266179,C0026821 C1446787 C0224456,
AskAPatient.fold-1.test,193462001,Insomnia,INSOMNIA,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237 
AskAPatient.fold-1.test,279039007,Low back pain,lower back pain,C0024031,C2168111 C0024031,C0024031 
AskAPatient.fold-1.test,228158008,Walking disability,couldn't walk straight,C0311394,,
AskAPatient.fold-1.test,53057004,Hand pain,Hands sore,C0239833,C0234233 C0018563,
AskAPatient.fold-1.test,95891005,Influenza-like illness,flu-symptoms,C0521839,C0021400 C1457887,
AskAPatient.fold-1.test,76948002,Severe pain,Severe pain in right heel,C0278140,C4050465 C0264097 C4050466 C2032418 C1547231 C1547227 C1561581,
AskAPatient.fold-1.test,70270011000036104,ibuprofen 5% gel,ibruprofen gel,C0020740 C2714681 C3491417,,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,432352001,Increased creatine kinase level,HIGH CPK,C1301904 C1834662 C0151576 C1275731 C1275725 C2316757 C0750863 C1301804,,
AskAPatient.fold-1.test,248223005,Feeling faint,I felt like I was going to pass out,C0581879,,
AskAPatient.fold-1.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-1.test,45326000,Shoulder pain,very bad pains in shoulders,C0423670 C0037011,C0030193 C0037004 C3840984,
AskAPatient.fold-1.test,429513001,Rupture of Achilles tendon,tore my right Achilles tendon just simply taking off from a sprinters stance,C0263970 C0158347 C3840211,C0263933 C0015726 C0001074 C0423899 C0263970 C0920065 C1510508 C1261259,C0263970 
AskAPatient.fold-1.test,250069006,Muscle tension,lower back is also tight,C0427195 C0458242,,
AskAPatient.fold-1.test,80515008,Hepatomegaly,Enlarged liver,C0019209,C0019209,C0019209 
AskAPatient.fold-1.test,162076009,Excessive upper gastrointestinal gas,Alot of gas,C0426623 C0426624,C0596601,
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,3877011000036101,Lipitor,LIPITOR,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,85828009,Autoimmune disease,auto immune diseases,C0004364 C0577642 C0687719,C0012634,
AskAPatient.fold-1.test,35489007,Depression,depressed,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0520887 C0344315,C0344315 C0520887 
AskAPatient.fold-1.test,48167000,Amnesia,memory loss,C0002622 C3824794,C0002622 C0751295,C0002622 
AskAPatient.fold-1.test,25064002,Headache,Headaches,C0018681 C2096315,C0018681,C0018681 
AskAPatient.fold-1.test,282299006,Unable to balance,loss of balance,C0542274 C0241981 C0560187,C0241981,C0241981 
AskAPatient.fold-1.test,13791008,Asthenia,extremely fatigued,C0004093,C0015672 C2024893,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,2940011000036100,Premarin,Premarin,C0699710,C0699710,C0699710 
AskAPatient.fold-1.test,248132003,Craving for food or drink,food cravings,C0424430,C3540798,
AskAPatient.fold-1.test,10601006,Pain in lower limb,pain in the legs,C0023222 C0839480,C0030193 C1140621,
AskAPatient.fold-1.test,404640003,Dizziness,Dizzy,C0012833 C1963093 C4032495 C0042571,C0012833,C0012833 
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,3904011000036106,Zocor,Zocor,C0678181,C0678181,C0678181 
AskAPatient.fold-1.test,419723007,Mentally dull,mental malaise,C1621860,C0229992 C0028977 C0231218,
AskAPatient.fold-1.test,363346000,Malignant neoplastic disease,tumor,C1306459 C0006826,C0027651,
AskAPatient.fold-1.test,301345002,Difficulty sleeping,trouble sleeping,C3641752 C0235162,C0424522 C0037313 C4050403,
AskAPatient.fold-1.test,166830008,Serum cholesterol raised,cholesterol level sky high,C0595929,C1522133 C0392885 C0201950 C0856966 C1287371 C0519155 C0519154 C0587184 C0428466,
AskAPatient.fold-1.test,76948002,Severe pain,severe muscle pain,C0278140,C3862404,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,35489007,Depression,Depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143 
AskAPatient.fold-1.test,278040002,Loss of hair,hair loss,C0002170,C0002170,C0002170 
AskAPatient.fold-1.test,3527011000036101,Xanax,zanax,C0699034,,
AskAPatient.fold-1.test,228158008,Walking disability,couldn't walk,C0311394,,
AskAPatient.fold-1.test,30989003,Knee pain,PAIN IN MY KNEES,C0231749,C0030193 C0022742,
AskAPatient.fold-1.test,309774006,Weakness of limb,weakness in my legs,C1836296 C0587246,C3714552 C1140621,
AskAPatient.fold-1.test,361137007,Irregular heart beat,irrecular heartbeat,C0237314 C0003811,C0237314,C0237314 
AskAPatient.fold-1.test,48694002,Anxiety,anxiety,C4050613 C0860603 C0003467 C0003469 C1963064,C0003467 C0860603,C0860603 C0003467 
AskAPatient.fold-1.test,21417011000036105,fenofibrate,Tricor,C0033228,C0723893,
AskAPatient.fold-1.test,13791008,Asthenia,week,C0004093,C1561540,
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,248255005,Cannot sleep at all,not sleeping,C0424522 C0037313 C0013144,C0424522 C0037313 C4050403,C0424522 C0037313 
AskAPatient.fold-1.test,3877011000036101,Lipitor,LIPITOR,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,271681002,Stomach ache,stomach pain,C0235309 C0221512,C1963242 C0221512,C0221512 
AskAPatient.fold-1.test,26079004,Tremor,shaking,C0040822 C1963252,C0040822,C0040822 
AskAPatient.fold-1.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-1.test,53057004,Hand pain,aches in hands,C0239833,C0234238 C0018563,
AskAPatient.fold-1.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,21496011000036106,prednisone,Predisone,C0032952 C0065967,,
AskAPatient.fold-1.test,57676002,Arthralgia,JOINT PAIN,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-1.test,16386004,Dry skin,SUPER dry skin,C0151908 C1963094,C0151908 C1963094,C0151908 C1963094 
AskAPatient.fold-1.test,162076009,Excessive upper gastrointestinal gas,general feeling of malais,C0426623 C0426624,C1527305 C0013987 C0231218,
AskAPatient.fold-1.test,449917004,Cramp in lower limb,cramping in legs,C3266180 C3266179,C0026821 C1140621 C1446787,
AskAPatient.fold-1.test,47933007,Foot pain,pain in foot,C0016512 C2016948,C0016512,C0016512 
AskAPatient.fold-1.test,21565011000036108,ezetimibe + simvastatin,Vytorin,C0074554 C1142985,C1527845,
AskAPatient.fold-1.test,288226003,Myalgia/myositis - shoulder,muscle pain in shoulders,C0565577,C0231528 C0037004 C1963177,
AskAPatient.fold-1.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,429661002,Neuroma of foot,neuroma in the right foot,C1998050,C0230460 C1279998 C0598833 C0027858,
AskAPatient.fold-1.test,26544005,Muscle weakness,muscle weakness in back,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-1.test,22298006,Myocardial infarction,heart attack,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-1.test,26544005,Muscle weakness,decrease in overall strength,C0030552 C0151786 C1834451,C2238197,
AskAPatient.fold-1.test,2922011000036103,Fosamax,Fosamax 35,C0376569,C0376569,C0376569 
AskAPatient.fold-1.test,247592009,Poor short-term memory,Terrible short term memory problems,C0701811 C0025265,C0701811 C0033213 C0025265 C2081614,C0701811 C0025265 
AskAPatient.fold-1.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,162076009,Excessive upper gastrointestinal gas,General fatigue,C0426623 C0426624,C0015672 C3812897 C3891294 C2024893,
AskAPatient.fold-1.test,102556003,Pain in upper limb,pain in my arms,C0239377,C0030193 C0446516,
AskAPatient.fold-1.test,21288011000036105,diclofenac,Cataflam,C0012091,C0719187,
AskAPatient.fold-1.test,84229001,Fatigue,horrible fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,73595000,Stress,stress,C0038435 C0723460,C0038435,C0038435 
AskAPatient.fold-1.test,283416005,Cut of hand,cuts on my hands,C0561290,C0000925 C0018563,
AskAPatient.fold-1.test,47933007,Foot pain,feet pains,C0016512 C2016948,C0030193 C0016504,
AskAPatient.fold-1.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,309774006,Weakness of limb,weakness in legs,C1836296 C0587246,C3714552 C1140621,
AskAPatient.fold-1.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,76948002,Severe pain,horrible pain in left knee,C0278140,C0030193 C1279572 C0230432,
AskAPatient.fold-1.test,57676002,Arthralgia,Joint Pain,C0003862,C0003862,C0003862 
AskAPatient.fold-1.test,22325002,Abnormal gait,my gait was like someone who could barely walk,C0231683 C0575081,C0016928,
AskAPatient.fold-1.test,271807003,Rash,massive triangular rash on my forehead,C0015230,C0015230 C0016540,C0015230 
AskAPatient.fold-1.test,247592009,Poor short-term memory,short term memory loss,C0701811 C0025265,C0701811 C0025265,C0701811 C0025265 
AskAPatient.fold-1.test,3723001,Arthritis,arthristis,C3267876 C0003864,,
AskAPatient.fold-1.test,309774006,Weakness of limb,weakness in both legs,C1836296 C0587246,C3714552 C1140621,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,271587009,Stiffness,stiffness,C0427008,C0427008,C0427008 
AskAPatient.fold-1.test,277521002,Loss of motivation,lack of motivation,C0456814,C0456814,C0456814 
AskAPatient.fold-1.test,124054003,Increased cholesterol esters,high cholesterol,C1522133 C3536712 C0595929 C0595930 C0549399 C1291155 C3276464 C1291156 C0020443 C0020445,C1522133 C0020443,C1522133 C0020443 
AskAPatient.fold-1.test,36630001,Deep pain,deep pain in my pelvis and down my legs,C0234229,C1140621 C0234229 C0030797,C0234229 
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,84229001,Fatigue,Fatigue,C0015672 C4050243,C0015672 C4050243,C0015672 C4050243 
AskAPatient.fold-1.test,271587009,Stiffness,stiffness,C0427008,C0427008,C0427008 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,62507009,Pins and needles,PINS AND NEEDLES,C0423572,C0423572,C0423572 
AskAPatient.fold-1.test,40196000,Mild pain,constant low level pain,C0278138,C0030193 C1550472 C1720529,
AskAPatient.fold-1.test,90673000,Burning sensation,burning sensations,C0234655 C0578504 C0241057 C0241413 C0085624,C0857336 C2239188 C0241660 C0241057 C0241413 C0239814 C0234655 C0578504 C0085624,C0241057 C0241413 C0234655 C0578504 C0085624 
AskAPatient.fold-1.test,86044005,Amyotrophic lateral sclerosis,ALS,C3468101 C1836076 C1833662 C3468110 C3468109 C3468111 C2931786 C0002736 C2317804 C3468100 C3468104 C2317803 C3468106 C3280587 C3275459 C3468112 C3553719 C3468103 C3468102 C3468108 C3715155 C3468105 C3468113 C1862939 C3468107 C3715156 C3468114,,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,63102001,Visual disturbance,visual deficits,C0547030 C0029844 C0348571,C3665347,
AskAPatient.fold-1.test,61462000,Malaria,malaria,C0024530 C3541306,C0206255 C0024530 C1744563,C0024530 
AskAPatient.fold-1.test,55300003,Muscle cramp,body cramps,C0026821,C0026821 C0152338,C0026821 
AskAPatient.fold-1.test,102943000,Personality change,changed my personality,C0240735,C0442739 C0031208 C0003944,
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,24199005,Feeling agitated,aggitation,C0085631,,
AskAPatient.fold-1.test,54586004,Lower abdominal pain,sharp unbearable cramping pains in lower gut,C2910388 C0232495 C0232492,C0699819 C0458254,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,213257006,Generally unwell,extremely sick,C0231218,,
AskAPatient.fold-1.test,26544005,Muscle weakness,muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-1.test,366979004,Depressed mood,low mood,C0344315,C2237119 C1550472 C0026516,
AskAPatient.fold-1.test,73211009,Diabetes mellitus,diabetes,C1313937 C0011849,C0011860 C0011849 C0011847,C0011849 
AskAPatient.fold-1.test,193462001,Insomnia,Insomnia,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237 
AskAPatient.fold-1.test,45352006,Spasm,spasms,C0026821 C0037763,C0037763,C0037763 
AskAPatient.fold-1.test,87715008,Aptyalism,Extremely dry mouth,C0043352 C0037036,C0043352,C0043352 
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,426206001,Constant pain,extreme constant pain,C1960160,C0030193 C1720529,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
