AskAPatient.fold-7.test,162221009,Restlessness,restless,C3887611 C0085631 C3887612,C3887611 C0085631,C3887611 C0085631 
AskAPatient.fold-7.test,309774006,Weakness of limb,legs were so weak and tired,C1836296 C0587246,C3714552 C1140621 C0557875,
AskAPatient.fold-7.test,267036007,Dyspnoea,breathlessness,C0013404,C0425446 C0013404,C0013404 
AskAPatient.fold-7.test,55929007,Feeling irritable,irritable,C0022107,C0022107,C0022107 
AskAPatient.fold-7.test,4031011000036106,Crestor,Crestor,C1098080,C1098080,C1098080 
AskAPatient.fold-7.test,161874006,Heavy feeling,feet felt like led,C0581912,C0016504,
AskAPatient.fold-7.test,286641001,Moody,moody,C0554980,C0554980,C0554980 
AskAPatient.fold-7.test,279039007,Low back pain,LOWER BACK PAIN,C0024031,C2168111 C0024031,C0024031 
AskAPatient.fold-7.test,285305004,Spots on skin,spots on my body,C0848332,C0848332 C0015230 C0152338,C0848332 
AskAPatient.fold-7.test,224960004,Tired,very tired,C0557875,C0557875,C0557875 
AskAPatient.fold-7.test,161891005,Backache,back pain,C0004604,C0004604 C0677061 C1963071,C0004604 
AskAPatient.fold-7.test,88092000,Muscle atrophy,muscle atrophy,C0026846 C0541794,C0239830 C2751810 C2168169 C2230425 C2674184 C0026846 C0541794,C0026846 C0541794 
AskAPatient.fold-7.test,13791008,Asthenia,Extreme fatigue,C0004093,C0015672,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,16046003,Muscle rigidity,tightened muscles in neck,C0026837,C0027530 C2137077,
AskAPatient.fold-7.test,367391008,Malaise,malaisse,C0231218,,
AskAPatient.fold-7.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,52448006,Dementia,dementia,C0011265 C0497327,C0011265 C0497327,C0011265 C0497327 
AskAPatient.fold-7.test,69322001,Psychotic disorder,Psychosis,C0868760 C0033975,C0033975 C0349204,C0033975 
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,161898004,Falls,falling over,C0085639 C0000921,C0085639,C0085639 
AskAPatient.fold-7.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-7.test,161891005,Backache,pains in my back,C0004604,C0030193,
AskAPatient.fold-7.test,77547008,Degeneration of intervertebral disc,degenerative disk,C0408659 C2199832 C2026762 C2083716 C2083714 C0263874 C2083712 C0263872 C2083709 C0158262 C3472440 C2083715 C2199829 C2083711 C2026761 C2083713 C2083717 C2026758 C2026764 C2083708 C2026763 C2199831 C2083707 C2083710 C2199830 C2026760 C0158266 C2026759 C0408602,C0011164,
AskAPatient.fold-7.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-7.test,8392000,Non-smoker,do not smoke and have never smoked,C0337672,C0337664 C0425293,
AskAPatient.fold-7.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-7.test,57676002,Arthralgia,joint pain,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-7.test,26544005,Muscle weakness,extreme muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-7.test,193093009,Bell's palsy,Bell's palsy,C0376175,C0376175,C0376175 
AskAPatient.fold-7.test,275319005,Swollen legs,swollen legs,C0581394,C0581394,C0581394 
AskAPatient.fold-7.test,77424011000036100,ubidecarenone,CO Q 10,C0056077,,
AskAPatient.fold-7.test,21930011000036101,ezetimibe,Zetia,C1142985,C1170736,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Liptor,C0593906,,
AskAPatient.fold-7.test,81680005,Neck pain,pains neck,C0007859 C1963180,C0027530 C0030193 C2137077,
AskAPatient.fold-7.test,88092000,Muscle atrophy,Muscle atrophy,C0026846 C0541794,C0026846 C0541794,C0026846 C0541794 
AskAPatient.fold-7.test,82991003,Generalised aches and pains,HURT EVERY WHERE,C0281856,,
AskAPatient.fold-7.test,82991003,Generalised aches and pains,aches and pains,C0281856,C0234238 C0030193,
AskAPatient.fold-7.test,55300003,Muscle cramp,muscle cramps,C0026821,C0026821 C0023218,C0026821 
AskAPatient.fold-7.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-7.test,62507009,Pins and needles,tingling extremities,C0423572,C2242996 C0278454 C0015385,
AskAPatient.fold-7.test,386807006,Memory impairment,couldn't remember who I had dinner with last night,C1636063 C1963167 C0233794,C0034770,
AskAPatient.fold-7.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-7.test,267032009,Tired all the time,feeling tired all the time,C0557875,C0849970,
AskAPatient.fold-7.test,24184005,Finding of increased blood pressure,Increased BP,C0497247 C0232107,C0151539,
AskAPatient.fold-7.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,248490000,Bloating symptom,bloating,C1291077,C1291077,C1291077 
AskAPatient.fold-7.test,225609009,Stiff legs,stiffness in both legs,C0558192,C0427008 C1140621,
AskAPatient.fold-7.test,3723001,Arthritis,arthritis,C3267876 C0003864,C0263776 C0003873 C0541786 C0003864 C0158026 C1405877 C1328469,C0003864 
AskAPatient.fold-7.test,13791008,Asthenia,feeling weak,C0004093,C3714552,
AskAPatient.fold-7.test,13791008,Asthenia,Weakness,C0004093,C3714552,
AskAPatient.fold-7.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-7.test,68962001,Myalgia,MUSCLES ACHED,C0231528,,
AskAPatient.fold-7.test,24700007,Multiple sclerosis,MS,C2708306 C0455388 C0856120 C0026769,,
AskAPatient.fold-7.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,134407002,Chronic back pain,chronic and acute back pain,C0740418 C0457949,C0699896,
AskAPatient.fold-7.test,236423003,Renal impairment,KIDNEY READINGS BECAME BAD,C1565489,C0022646 C0227665,
AskAPatient.fold-7.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-7.test,281016006,Incoordination,poor coordination while walking (kept bumping into things),C0520966,C2111865 C2346415 C2367663 C0563243 C2368355,
AskAPatient.fold-7.test,25064002,Headache,Low grade headache,C0018681 C2096315,C0018681 C2096315 C0286840 C3244287,C0018681 C2096315 
AskAPatient.fold-7.test,271681002,Stomach ache,stomach pain,C0235309 C0221512,C1963242 C0221512,C0221512 
AskAPatient.fold-7.test,225581002,Sight deteriorating,diminished eyesight,C0558171,,
AskAPatient.fold-7.test,24184005,Finding of increased blood pressure,high blood pressure,C0497247 C0232107,C0020538 C0857121 C0005824 C0005823 C2926615 C1272641,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,288228002,Myalgia/myositis - forearm,MUSCLE PAIN IN LEFT ARM,C0565579,C0564820 C2129384,
AskAPatient.fold-7.test,68962001,Myalgia,muscle aches,C0231528,C0231528,C0231528 
AskAPatient.fold-7.test,250084002,Cramp in calf,calf leg cramps,C0178419,C0023218 C0230445,
AskAPatient.fold-7.test,14760008,Constipation,constipated,C0949135 C1963087 C0009806,C0009806,C0009806 
AskAPatient.fold-7.test,289530006,Vaginal bleeding,vaginal bleeding,C0566967 C2979982,C0566967 C2979982 C0372564,C0566967 C2979982 
AskAPatient.fold-7.test,25064002,Headache,headache,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-7.test,13791008,Asthenia,weak,C0004093,C3714552,
AskAPatient.fold-7.test,271681002,Stomach ache,stomach pain,C0235309 C0221512,C1963242 C0221512,C0221512 
AskAPatient.fold-7.test,53057004,Hand pain,Pain in my hands,C0239833,C0030193 C1882272 C0018563 C2598155,
AskAPatient.fold-7.test,25064002,Headache,headache,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-7.test,3384011000036100,Arthrotec,Arthotec,C0210355,C1100695,
AskAPatient.fold-7.test,386807006,Memory impairment,problems with memory,C1636063 C1963167 C0233794,C0033213 C0700327 C2081614 C0025260,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,88092000,Muscle atrophy,atrophy,C0026846 C0541794,C0333641,
AskAPatient.fold-7.test,4106009,Rotator cuff syndrome,torn rotator cuff,C3863034 C0263912,C0043246 C0085515,
AskAPatient.fold-7.test,73211009,Diabetes mellitus,diabetic,C1313937 C0011849,C0241863,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,49218002,Hip pain,hip pain,C0030193,C0267028 C0019559 C1963082,
AskAPatient.fold-7.test,18963009,Mood swings,mood swings,C0085633,C0085633,C0085633 
AskAPatient.fold-7.test,129565002,Myopathy,muscle problems,C0026848,C0033213 C2081614,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-7.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,3904011000036106,Zocor,Zocor,C0678181,C0678181,C0678181 
AskAPatient.fold-7.test,3904011000036106,Zocor,Zocor,C0678181,C0678181,C0678181 
AskAPatient.fold-7.test,404640003,Dizziness,dizzy spells,C0012833 C1963093 C4032495 C0042571,C0857087,
AskAPatient.fold-7.test,419723007,Mentally dull,Foggy mental state,C1621860,C0278060,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,271807003,Rash,rash,C0015230,C0015230,C0015230 
AskAPatient.fold-7.test,3080011000036109,Tylenol,Tylenol 3,C0699142,C0699142,C0699142 
AskAPatient.fold-7.test,248490000,Bloating symptom,bloated,C1291077,,
AskAPatient.fold-7.test,248490000,Bloating symptom,bloating,C1291077,C1291077,C1291077 
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,68962001,Myalgia,muscle pains,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-7.test,271782001,Drowsy,bit drowsy,C0013144,C0013144,C0013144 
AskAPatient.fold-7.test,57676002,Arthralgia,pain in joints,C0003862,C0030193,
AskAPatient.fold-7.test,287047008,Pain in left leg,pain in my left leg and foot,C2142181 C2141922 C2032351 C2141243 C0564822 C2896458 C0564820,C0230443 C0030193 C1279606 C0016504,
AskAPatient.fold-7.test,166702002,Raised serum calcium level,elevated calcium,C0020437 C0728876 C0036785,C0006675 C0856882,
AskAPatient.fold-7.test,21930011000036101,ezetimibe,ezetimibe,C1142985,C1142985,C1142985 
AskAPatient.fold-7.test,397540003,Visual impairment,Sight loss,C3665347 C1849988,C0042789,
AskAPatient.fold-7.test,299042006,Weakness of hand,hand weakness (constantly dropping things),C0575810,C0575810 C0427182,C0575810 
AskAPatient.fold-7.test,3904011000036106,Zocor,Zocar,C0678181,,
AskAPatient.fold-7.test,271681002,Stomach ache,moderate stomach pain,C0235309 C0221512,C1547226 C1963242 C4049705 C4049706 C0221512,C0221512 
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,67015007,Abnormal large bowel motility,dys-motility,C0345246,C0007608 C1510470 C0678835,
AskAPatient.fold-7.test,29857009,Chest pain,chest pain,C0008031 C2926613,C0008031 C2926613,C0008031 C2926613 
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,386705008,Lightheadedness,lightheaded foggy brain (like being in a stupor),C0012833 C0220870,C0085628 C2183399 C0220870 C0006104,C0220870 
AskAPatient.fold-7.test,309774006,Weakness of limb,Weakness in my right arm,C1836296 C0587246,C2221330 C4048756 C0230346 C3714552 C1268255,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,55929007,Feeling irritable,crabbiness,C0022107,,
AskAPatient.fold-7.test,55929007,Feeling irritable,irritability,C0022107,C0022107 C2700617,C0022107 
AskAPatient.fold-7.test,73211009,Diabetes mellitus,diabetes,C1313937 C0011849,C0011860 C0011849 C0011847,C0011849 
AskAPatient.fold-7.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,35489007,Depression,Depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143 
AskAPatient.fold-7.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-7.test,62315008,Diarrhoea,diarrhea,C0011991 C0474498,C1963091 C0011991,C0011991 
AskAPatient.fold-7.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-7.test,3481000168101,Nasonex Aqueous,Nasonex,C0594492,C0594492,C0594492 
AskAPatient.fold-7.test,55300003,Muscle cramp,cramping,C0026821,C0026821 C1446787,C0026821 
AskAPatient.fold-7.test,300895004,Anxiety attack,intense anxiety attacks,C0700031,C0700031,C0700031 
AskAPatient.fold-7.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-7.test,49218002,Hip pain,pains in hips,C0030193,C0030193 C0019552,C0030193 
AskAPatient.fold-7.test,203095000,Spasm of back muscles,severe back spasm,C0238738,C1306232 C0037763,
AskAPatient.fold-7.test,21522001,Abdominal pain,abdominal pain,C1875603 C0581869 C0423653 C0499476 C0000737,C0277969 C0581869 C2199213 C0000737 C0238552 C0238551 C0423646 C0235299 C0694551 C0423651,C0581869 C0000737 
AskAPatient.fold-7.test,267052005,Flatulence/wind,flatulence,C0016204,C1962956 C0016204,C0016204 
AskAPatient.fold-7.test,62315008,Diarrhoea,Diarrehea,C0011991 C0474498,,
AskAPatient.fold-7.test,288231001,Myalgia/myositis - lower leg,muscle pain in the legs,C0231528 C0230446 C1140621 C0027121,C0231528 C1140621 C1963177,C0231528 C1140621 
AskAPatient.fold-7.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,387603000,Impairment of balance,balance problems,C0241981,C0575090,
AskAPatient.fold-7.test,193462001,Insomnia,Insomnia,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237 
AskAPatient.fold-7.test,76948002,Severe pain,severe joint pains,C0278140,C1306232 C0030193,
AskAPatient.fold-7.test,267052005,Flatulence/wind,flatulence,C0016204,C1962956 C0016204,C0016204 
AskAPatient.fold-7.test,288230000,Myalgia/myositis -pelvis/thigh,muscle aches in thighs,C0231528 C0030797 C0027121 C0039866,C0231528 C0039866,C0231528 C0039866 
AskAPatient.fold-7.test,299037003,Swelling of hand,swelling hands,C0575805,C0038999 C0018563,
AskAPatient.fold-7.test,22298006,Myocardial infarction,heart attact,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0018787,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,3904011000036106,Zocor,Zocor,C0678181,C0678181,C0678181 
AskAPatient.fold-7.test,247323005,Tightness in throat,throat tightness,C0236071,C0236071,C0236071 
AskAPatient.fold-7.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-7.test,250082003,Hand cramps,cramps in hands,C0427209,C0026821 C0018563,
AskAPatient.fold-7.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-7.test,162076009,Excessive upper gastrointestinal gas,geting bad swets,C0426623 C0426624,,
AskAPatient.fold-7.test,14760008,Constipation,constipation,C0949135 C1963087 C0009806,C1963087 C0009806,C1963087 C0009806 
AskAPatient.fold-7.test,111516008,Blurring of visual image,vision became blurry,C0344232,C0042789,
AskAPatient.fold-7.test,76948002,Severe pain,extreme leg pain in the calves,C0278140,C0023222 C0839480,
AskAPatient.fold-7.test,122481008,Hammer toe,hammer toe,C0040357 C0877793,C0040357,C0040357 
AskAPatient.fold-7.test,39575007,Urine looks dark,darkness in urine,C0426396,C0042036 C0591833,
AskAPatient.fold-7.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-7.test,193462001,Insomnia,sleeplessness,C0917801 C1950154 C1963237,C0917801,C0917801 
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,84229001,Fatigue,fatigued,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-7.test,62507009,Pins and needles,tingling,C0423572,C2242996,
AskAPatient.fold-7.test,34840004,Tendonitis,tendonitis,C0039503,C0039503,C0039503 
AskAPatient.fold-7.test,25064002,Headache,headaches,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-7.test,55300003,Muscle cramp,severe muscle cramps,C0026821,C0026821 C1306232 C0023218,C0026821 
AskAPatient.fold-7.test,13791008,Asthenia,extreme fatique,C0004093,,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,78514002,Thigh pain,pain in my left thigh,C0241374,C0230426 C1279549 C0030193,
AskAPatient.fold-7.test,62507009,Pins and needles,Tingling toes,C0423572,C2242996 C0040357,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,34840004,Tendonitis,flared up tendenitis,C0039503,,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,22253000,Pain,pains,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-7.test,22298006,Myocardial infarction,heart attack,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-7.test,76948002,Severe pain,intense pain,C0278140,C0030193,
AskAPatient.fold-7.test,373931001,Sensation of heaviness in limbs,heavy legs and arms,C0581519,C0581911 C0446516,
AskAPatient.fold-7.test,286381004,Unable to find words,unable to find words or remember names,C0564224 C0564223,C1299582 C0027365 C0564225 C0034770,
AskAPatient.fold-7.test,197321007,Steatosis of liver,fatty liver,C0015695 C2711227,C0015695 C2711227,C0015695 C2711227 
AskAPatient.fold-7.test,57676002,Arthralgia,joint aches,C0003862,C0234238,
AskAPatient.fold-7.test,419723007,Mentally dull,foggy brain,C1621860,C0006104,
AskAPatient.fold-7.test,26544005,Muscle weakness,muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-7.test,419723007,Mentally dull,I feel like I'm in a fog,C1621860,C0013987,
AskAPatient.fold-7.test,404640003,Dizziness,dizziness,C0012833 C1963093 C4032495 C0042571,C0012833 C0042571 C1963093,C0012833 C1963093 C0042571 
AskAPatient.fold-7.test,23924001,Tight chest,Tight chest,C3844327 C0232292,C3844327 C0232292,C3844327 C0232292 
AskAPatient.fold-7.test,68962001,Myalgia,Severe muscle pain,C0231528,C0231528 C4050465 C0264097 C4050466 C1963177 C1547231 C1547227 C1561581,C0231528 
AskAPatient.fold-7.test,57676002,Arthralgia,joints hurt,C0003862,,
AskAPatient.fold-7.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-7.test,3572011000036102,Mobic,mobic,C0592680,C0592680,C0592680 
AskAPatient.fold-7.test,10601006,Pain in lower limb,leg pains,C0023222 C0839480,C0030193 C1140621,
AskAPatient.fold-7.test,73211009,Diabetes mellitus,diabetic,C1313937 C0011849,C0241863,
AskAPatient.fold-7.test,49218002,Hip pain,muscle pain in hips,C0030193,C0231528 C0019552 C1963177,
AskAPatient.fold-7.test,449917004,Cramp in lower limb,leg cramps,C3266180 C3266179,C0023218,
AskAPatient.fold-7.test,39592011000036106,Cozaar,Cozaar,C0591301,C0591301,C0591301 
AskAPatient.fold-7.test,284140004,Unable to move arm,Unable to raise my left arm,C0558185 C0561982 C0561983,C1268256 C0655359 C0230347 C1299582,
AskAPatient.fold-7.test,88092000,Muscle atrophy,atrophy,C0026846 C0541794,C0333641,
AskAPatient.fold-7.test,30989003,Knee pain,pain in my knee,C0231749,C0030193 C0022742,
AskAPatient.fold-7.test,22253000,Pain,aching,C0030193 C1882272 C2598155,C0234238,
AskAPatient.fold-7.test,193462001,Insomnia,insomnia,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237 
