AskAPatient.fold-0.test,108367008,Dislocation of joint,dislocating,C0159970 C0159914 C0158100 C0434717 C0019554 C1282314 C0434694 C0158090 C0012691,,
AskAPatient.fold-1.test,21417011000036105,fenofibrate,Tricor,C0033228,C0723893,
AskAPatient.fold-1.test,13791008,Asthenia,week,C0004093,C1561540,
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,248255005,Cannot sleep at all,not sleeping,C0424522 C0037313 C0013144,C0424522 C0037313 C4050403,C0424522 C0037313 
AskAPatient.fold-1.test,3877011000036101,Lipitor,LIPITOR,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,271681002,Stomach ache,stomach pain,C0235309 C0221512,C1963242 C0221512,C0221512 
AskAPatient.fold-1.test,26079004,Tremor,shaking,C0040822 C1963252,C0040822,C0040822 
AskAPatient.fold-1.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-1.test,53057004,Hand pain,aches in hands,C0239833,C0234238 C0018563,
AskAPatient.fold-1.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,21496011000036106,prednisone,Predisone,C0032952 C0065967,,
AskAPatient.fold-1.test,57676002,Arthralgia,JOINT PAIN,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-1.test,16386004,Dry skin,SUPER dry skin,C0151908 C1963094,C0151908 C1963094,C0151908 C1963094 
AskAPatient.fold-1.test,162076009,Excessive upper gastrointestinal gas,general feeling of malais,C0426623 C0426624,C1527305 C0013987 C0231218,
AskAPatient.fold-1.test,449917004,Cramp in lower limb,cramping in legs,C3266180 C3266179,C0026821 C1140621 C1446787,
AskAPatient.fold-1.test,47933007,Foot pain,pain in foot,C0016512 C2016948,C0016512,C0016512 
AskAPatient.fold-1.test,21565011000036108,ezetimibe + simvastatin,Vytorin,C0074554 C1142985,C1527845,
AskAPatient.fold-1.test,288226003,Myalgia/myositis - shoulder,muscle pain in shoulders,C0565577,C0231528 C0037004 C1963177,
AskAPatient.fold-1.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,429661002,Neuroma of foot,neuroma in the right foot,C1998050,C0230460 C1279998 C0598833 C0027858,
AskAPatient.fold-1.test,26544005,Muscle weakness,muscle weakness in back,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-1.test,22298006,Myocardial infarction,heart attack,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-1.test,26544005,Muscle weakness,decrease in overall strength,C0030552 C0151786 C1834451,C2238197,
AskAPatient.fold-1.test,2922011000036103,Fosamax,Fosamax 35,C0376569,C0376569,C0376569 
AskAPatient.fold-1.test,247592009,Poor short-term memory,Terrible short term memory problems,C0701811 C0025265,C0701811 C0033213 C0025265 C2081614,C0701811 C0025265 
AskAPatient.fold-1.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,162076009,Excessive upper gastrointestinal gas,General fatigue,C0426623 C0426624,C0015672 C3812897 C3891294 C2024893,
AskAPatient.fold-1.test,102556003,Pain in upper limb,pain in my arms,C0239377,C0030193 C0446516,
AskAPatient.fold-1.test,21288011000036105,diclofenac,Cataflam,C0012091,C0719187,
AskAPatient.fold-1.test,84229001,Fatigue,horrible fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,73595000,Stress,stress,C0038435 C0723460,C0038435,C0038435 
AskAPatient.fold-1.test,283416005,Cut of hand,cuts on my hands,C0561290,C0000925 C0018563,
AskAPatient.fold-1.test,47933007,Foot pain,feet pains,C0016512 C2016948,C0030193 C0016504,
AskAPatient.fold-1.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,309774006,Weakness of limb,weakness in legs,C1836296 C0587246,C3714552 C1140621,
AskAPatient.fold-1.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,76948002,Severe pain,horrible pain in left knee,C0278140,C0030193 C1279572 C0230432,
AskAPatient.fold-1.test,57676002,Arthralgia,Joint Pain,C0003862,C0003862,C0003862 
AskAPatient.fold-1.test,22325002,Abnormal gait,my gait was like someone who could barely walk,C0231683 C0575081,C0016928,
AskAPatient.fold-1.test,271807003,Rash,massive triangular rash on my forehead,C0015230,C0015230 C0016540,C0015230 
AskAPatient.fold-1.test,247592009,Poor short-term memory,short term memory loss,C0701811 C0025265,C0701811 C0025265,C0701811 C0025265 
AskAPatient.fold-1.test,3723001,Arthritis,arthristis,C3267876 C0003864,,
AskAPatient.fold-1.test,309774006,Weakness of limb,weakness in both legs,C1836296 C0587246,C3714552 C1140621,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,271587009,Stiffness,stiffness,C0427008,C0427008,C0427008 
AskAPatient.fold-1.test,277521002,Loss of motivation,lack of motivation,C0456814,C0456814,C0456814 
AskAPatient.fold-1.test,124054003,Increased cholesterol esters,high cholesterol,C1522133 C3536712 C0595929 C0595930 C0549399 C1291155 C3276464 C1291156 C0020443 C0020445,C1522133 C0020443,C1522133 C0020443 
AskAPatient.fold-1.test,36630001,Deep pain,deep pain in my pelvis and down my legs,C0234229,C1140621 C0234229 C0030797,C0234229 
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,84229001,Fatigue,Fatigue,C0015672 C4050243,C0015672 C4050243,C0015672 C4050243 
AskAPatient.fold-1.test,271587009,Stiffness,stiffness,C0427008,C0427008,C0427008 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,62507009,Pins and needles,PINS AND NEEDLES,C0423572,C0423572,C0423572 
AskAPatient.fold-1.test,40196000,Mild pain,constant low level pain,C0278138,C0030193 C1550472 C1720529,
AskAPatient.fold-1.test,90673000,Burning sensation,burning sensations,C0234655 C0578504 C0241057 C0241413 C0085624,C0857336 C2239188 C0241660 C0241057 C0241413 C0239814 C0234655 C0578504 C0085624,C0241057 C0241413 C0234655 C0578504 C0085624 
AskAPatient.fold-1.test,86044005,Amyotrophic lateral sclerosis,ALS,C3468101 C1836076 C1833662 C3468110 C3468109 C3468111 C2931786 C0002736 C2317804 C3468100 C3468104 C2317803 C3468106 C3280587 C3275459 C3468112 C3553719 C3468103 C3468102 C3468108 C3715155 C3468105 C3468113 C1862939 C3468107 C3715156 C3468114,,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,63102001,Visual disturbance,visual deficits,C0547030 C0029844 C0348571,C3665347,
AskAPatient.fold-1.test,61462000,Malaria,malaria,C0024530 C3541306,C0206255 C0024530 C1744563,C0024530 
AskAPatient.fold-1.test,55300003,Muscle cramp,body cramps,C0026821,C0026821 C0152338,C0026821 
AskAPatient.fold-1.test,102943000,Personality change,changed my personality,C0240735,C0442739 C0031208 C0003944,
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,24199005,Feeling agitated,aggitation,C0085631,,
AskAPatient.fold-1.test,54586004,Lower abdominal pain,sharp unbearable cramping pains in lower gut,C2910388 C0232495 C0232492,C0699819 C0458254,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,213257006,Generally unwell,extremely sick,C0231218,,
AskAPatient.fold-1.test,26544005,Muscle weakness,muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-1.test,366979004,Depressed mood,low mood,C0344315,C2237119 C1550472 C0026516,
AskAPatient.fold-1.test,73211009,Diabetes mellitus,diabetes,C1313937 C0011849,C0011860 C0011849 C0011847,C0011849 
AskAPatient.fold-1.test,193462001,Insomnia,Insomnia,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237,C0917801 C1950154 C1963237 
AskAPatient.fold-1.test,45352006,Spasm,spasms,C0026821 C0037763,C0037763,C0037763 
AskAPatient.fold-1.test,87715008,Aptyalism,Extremely dry mouth,C0043352 C0037036,C0043352,C0043352 
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,426206001,Constant pain,extreme constant pain,C1960160,C0030193 C1720529,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,288230000,Myalgia/myositis -pelvis/thigh,pain in my thighs (muscle cramping),C0030797 C0039866 C0027121 C0231528,C1446787 C0026821 C0039866 C0030193,C0039866 
AskAPatient.fold-1.test,45326000,Shoulder pain,left shoulder aches,C0423670 C0037011,C0234238 C0524469 C1288640,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,60032008,Unable to concentrate,unable to focus,C0235198 C3827302,C0857233,
AskAPatient.fold-1.test,238131007,Overweight,over weight,C0497406,C0424653 C1305866 C2053618,
AskAPatient.fold-1.test,277521002,Loss of motivation,lazyness (I don't feel like doing anything),C0456814,C0013987,
AskAPatient.fold-1.test,21417011000036105,fenofibrate,tricor,C0033228,C0723893,
AskAPatient.fold-1.test,424647005,Cramp in limb,feet and leg cramps,C0010263,C0023218 C0016504,
AskAPatient.fold-1.test,271681002,Stomach ache,stomach discomfort,C0221512 C0235309,C0235309,C0235309 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Liptor,C0593906,,
AskAPatient.fold-1.test,62507009,Pins and needles,finger tingling,C0423572,C0850630,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,37796009,Migraine,migrane headaches,C0149931 C0724401,C2096315 C0018681,
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,26544005,Muscle weakness,muscles weak,C0151786 C1834451 C0030552,C3714552,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,386807006,Memory impairment,Memory lapses,C0233794 C1636063 C1963167,C0557932,
AskAPatient.fold-1.test,309774006,Weakness of limb,muscle weakness in my left arm,C0587246 C1836296,C0240479 C0150841 C2673994 C0230347 C0030552 C0151786 C1834451 C0587246 C1168241 C1268256 C0586738 C0239831,C0587246 
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,102556003,Pain in upper limb,pain in arm,C0239377,C0239377,C0239377 
AskAPatient.fold-1.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-1.test,18963009,Mood swings,emotional changes,C0085633,C0013987 C0849912,
AskAPatient.fold-1.test,16269008,Neuralgia,nerve pain,C0027796,C0751372,
AskAPatient.fold-1.test,103281005,Blocked ears,plugged ears,C0239221,C0013443,
AskAPatient.fold-1.test,246636008,Blurred vision - hazy,vision is so blurry,C0344232,C0042789,
AskAPatient.fold-1.test,162076009,Excessive upper gastrointestinal gas,glossitis,C0426623 C0426624,C0017675,
AskAPatient.fold-1.test,35918011000036106,Cymbalta,Cymbalta,C1505021,C1505021,C1505021 
AskAPatient.fold-1.test,45352006,Spasm,spasms,C0026821 C0037763,C0037763,C0037763 
AskAPatient.fold-1.test,230736007,Transient global amnesia,transient global amnesia,C0338591,C0338591,C0338591 
AskAPatient.fold-1.test,289903006,Menopause present,menopause,C0567312,C0206158 C0993589 C0025320 C0567312,C0567312 
AskAPatient.fold-1.test,300954003,Pain in calf,Calves tire and burn,C0236040,C0006434,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,63102001,Visual disturbance,visual disturbances,C0029844 C0348571 C0547030,C0029844 C0348571 C0547030 C0455519,C0029844 C0348571 C0547030 
AskAPatient.fold-1.test,444312002,Haemorrhage of abdominal cavity structure,bleeding in my abdomen after coughing and rupturing a blood vessel,C2733377,C1283786 C0010200 C1276272 C0000726 C0230168 C0019080 C0005847 C3203359,
AskAPatient.fold-1.test,248236005,Mentally vague,vagueness,C0424539,,
AskAPatient.fold-1.test,418290006,Itching,itchy,C0033774,C0033774,C0033774 
AskAPatient.fold-1.test,52448006,Dementia,dementia,C0497327 C0011265,C0497327 C0011265,C0497327 C0011265 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,284149003,Difficulty moving hand,very little mobility in my right hand,C0239827 C0578673 C0562009,C3844126 C1288948 C0425245 C0231441 C0230370 C2698482,
AskAPatient.fold-1.test,3384011000036100,Arthrotec,arthrotec,C0210355,C0731334 C0731335 C0210355,C0210355 
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,18101008,Hyperactive bowel sounds,gurgling,C0232694 C0232695,C0232517,
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,250069006,Muscle tension,hideously increased muscle tension,C0427195 C0458242,C0151680 C0861002 C0221106 C0151872 C0151878 C0856882 C0151576 C0595879 C0235986 C0520869 C0240292 C1295665 C0427195 C1295668,C0427195 
AskAPatient.fold-1.test,386033004,Neuropathy,neuropathy,C0442874 C0042075,C0442874 C0042075,C0442874 C0042075 
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,267044007,Impaired exercise tolerance,Couldn't exercise or eat,C0424551,C0452240 C1522704,
AskAPatient.fold-1.test,2733002,Heel pain,heel pain,C0231780,C0231780,C0231780 
AskAPatient.fold-1.test,282145008,Unable to walk,cant walk,C0560046,,
AskAPatient.fold-1.test,77547008,Degeneration of intervertebral disc,degenerative back disease,C2083712 C2026762 C3472440 C2083713 C2026764 C0263874 C2199831 C0408659 C2083710 C2083709 C2026760 C2083711 C2199830 C2026761 C2083708 C2083716 C2199829 C0158266 C2083715 C2083714 C2026758 C2026759 C2083707 C2026763 C0158262 C0408602 C2083717 C2199832 C0263872,C0018609 C0012634 C0011164,
AskAPatient.fold-1.test,248274002,Lack of energy,lack of energy,C0015672,C0015672,C0015672 
AskAPatient.fold-1.test,432352001,Increased creatine kinase level,high pck level,C0151576 C1301904 C2316757 C1301804 C1275731 C1275725 C1834662 C0750863,,
AskAPatient.fold-1.test,48167000,Amnesia,Memory loss,C3824794 C0002622,C0751295 C0002622,C0002622 
AskAPatient.fold-1.test,131148009,Bleeding,heavy bleeding,C0019080,C0019080,C0019080 
AskAPatient.fold-1.test,47401000168109,Lescol,Lescol,C0591720,C0591720,C0591720 
AskAPatient.fold-1.test,429360005,Tendonitis of knee,tendonitis in my knees,C1997927,C0022742 C0039503,
AskAPatient.fold-1.test,61372001,Aggression,AGGRESSION,C0001807 C1457883 C4050402,C0001807 C1457883 C4050402,C0001807 C1457883 C4050402 
AskAPatient.fold-1.test,193462001,Insomnia,insomnia,C1963237 C1950154 C0917801,C1963237 C1950154 C0917801,C1963237 C1950154 C0917801 
AskAPatient.fold-1.test,449917004,Cramp in lower limb,leg cramps,C3266179 C3266180,C0023218,
AskAPatient.fold-1.test,68962001,Myalgia,muscle pain,C0231528,C1963177 C0231528,C0231528 
AskAPatient.fold-1.test,76948002,Severe pain,extremely tender calves,C0278140,,
AskAPatient.fold-1.test,418363000,Itching of skin,skin itchiness,C0033774,C3840668,
AskAPatient.fold-1.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-1.test,55300003,Muscle cramp,muscle spasms,C0026821,C0037763 C0700153,
AskAPatient.fold-1.test,3384011000036100,Arthrotec,Arthrotec,C0210355,C0210355,C0210355 
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,10601006,Pain in lower limb,leg pain,C0023222 C0839480,C0023222 C0839480,C0023222 C0839480 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,230145002,Difficulty breathing,difficulty breathing,C1821163 C0013404,C2169544 C0013404,C0013404 
AskAPatient.fold-1.test,125667009,Contusion,bruising,C0009938,C2136686 C0009938 C0558134,C0009938 
AskAPatient.fold-1.test,68962001,Myalgia,chronic muscle pain,C0231528,C0746668,
AskAPatient.fold-1.test,289195008,Slurred speech,slurpy speach,C0234518,C2702418 C0972391,
AskAPatient.fold-1.test,271681002,Stomach ache,stomach pains,C0221512 C0235309,C0038351 C0030193,
AskAPatient.fold-1.test,65124004,Swelling,swelling,C0038999,C0038999,C0038999 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,73211009,Diabetes mellitus,adiabetic,C1313937 C0011849,C0241863,
AskAPatient.fold-1.test,193462001,Insomnia,insomnia,C1963237 C1950154 C0917801,C1963237 C1950154 C0917801,C1963237 C1950154 C0917801 
AskAPatient.fold-1.test,193462001,Insomnia,sleepless nights,C1963237 C1950154 C0917801,,
AskAPatient.fold-1.test,387603000,Impairment of balance,decrease in balance,C0241981,C2174421 C1397014 C0014653 C3497399 C0542274 C0179199,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,233604007,Pneumonia,pneumonia,C0032285,C0032285 C3714636,C0032285 
AskAPatient.fold-1.test,55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
AskAPatient.fold-1.test,47933007,Foot pain,right foot hurts,C0016512 C2016948,C0230460 C1279998,
AskAPatient.fold-1.test,267036007,Dyspnoea,shortness of breath,C0013404,C0748649 C2707305 C0013404 C4054349,C0013404 
AskAPatient.fold-1.test,68962001,Myalgia,Sore muscles,C0231528,,
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,68235000,Nasal congestion,stuffy nose,C2136984 C0027424,C0027424,C0027424 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,302188001,Bad taste in mouth,bad taste in mouth,C0578994 C2146655,C0578994 C2146655,C0578994 C2146655 
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,13791008,Asthenia,extreme fatigue,C0004093,C0015672,
AskAPatient.fold-1.test,22298006,Myocardial infarction,cardio event,C0948369 C0455406 C0027051 C0155626 C3810814 C0155668 C3845502 C2926063 C0428953,,
AskAPatient.fold-1.test,90673000,Burning sensation,burning,C0241413 C0241057 C0578504 C0085624 C0234655,C0006434 C0085624,C0085624 
AskAPatient.fold-1.test,68962001,Myalgia,muscle pain,C0231528,C1963177 C0231528,C0231528 
AskAPatient.fold-1.test,302226006,Peripheral neuropathy,Peripheral Neuropathy,C0031117 C1263857 C1697744 C4013966 C4069195,C0031117,C0031117 
AskAPatient.fold-1.test,309774006,Weakness of limb,weakness in my arms,C0587246 C1836296,C3714552 C0446516,
AskAPatient.fold-1.test,63102001,Visual disturbance,vision problems,C0029844 C0348571 C0547030,C0033213 C2081614 C0042789,
AskAPatient.fold-1.test,193462001,Insomnia,Sleeplessness,C1963237 C1950154 C0917801,C0917801,C0917801 
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,35489007,Depression,depression,C1579931 C0520887 C1999266 C2121458 C0011570 C0011581 C0812393 C0344315 C0035143 C4049644,C4049644 C0429108 C1999266 C0011570 C1579931 C0011581 C0429068 C0520887 C0344315 C0035143 C0812393,C4049644 C1999266 C0011570 C1579931 C0011581 C0520887 C0344315 C0035143 C0812393 
AskAPatient.fold-1.test,55300003,Muscle cramp,muscle cramps,C0026821,C0023218 C0026821,C0026821 
AskAPatient.fold-1.test,37796009,Migraine,migraine,C0149931 C0724401,C0149931 C0724401,C0149931 C0724401 
AskAPatient.fold-1.test,39575007,Urine looks dark,dark urine,C0426396,C0426396,C0426396 
AskAPatient.fold-1.test,26237000,Ankle oedema,Edema of ankles,C0235439,C1717255 C0013604,
AskAPatient.fold-1.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,25064002,Headache,severe headache,C2096315 C0018681,C2957106,
AskAPatient.fold-1.test,267036007,Dyspnoea,shortness of breath,C0013404,C0748649 C2707305 C0013404 C4054349,C0013404 
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,300306001,Stomach problem,stomach trouble,C2186536 C0577027,C0038351,
AskAPatient.fold-1.test,224960004,Tired,tired,C0557875,C0557875,C0557875 
AskAPatient.fold-1.test,3384011000036100,Arthrotec,Arthrotec,C0210355,C0210355,C0210355 
AskAPatient.fold-1.test,449917004,Cramp in lower limb,cramps in thighs,C3266179 C3266180,C0026821 C0039866,
AskAPatient.fold-1.test,161891005,Backache,back ache,C0004604,C0004604,C0004604 
AskAPatient.fold-1.test,6471006,Suicidal thoughts,suicidal thoughts,C0424000 C1276357 C0455204,C0424000 C1276357 C0455204,C0424000 C1276357 C0455204 
AskAPatient.fold-1.test,84229001,Fatigue,fatigue,C4050243 C0015672,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,49049000,Parkinson's disease,Parkinsons,C4069171 C0030567 C3248637,,
AskAPatient.fold-1.test,84229001,Fatigue,fatigue,C4050243 C0015672,C0015672 C2024893,C0015672 
AskAPatient.fold-1.test,200936003,Lupus erythematosus,lupus,C0409974 C0024141 C0866588,C0024131 C0024141 C0024138 C0409974,C0024141 C0409974 
AskAPatient.fold-1.test,55300003,Muscle cramp,muscle spasms,C0026821,C0037763 C0700153,
AskAPatient.fold-1.test,415690000,Sweating,sweating,C0038990,C0038990,C0038990 
AskAPatient.fold-1.test,26929004,Alzheimer's disease,Alzheimer's,C1271045 C0477364 C0002395 C1521724 C0338450,C0002395,C0002395 
AskAPatient.fold-1.test,2297011000036108,magnesium,magnesium,C3540792 C0373675,C3540792 C0373675,C3540792 C0373675 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,8357008,Reduced libido,Low sex drive,C0011124,C0023618,
AskAPatient.fold-1.test,248096004,Lack of libido,lack of sexual desire,C2981158,C0424400 C0023618,
AskAPatient.fold-1.test,165509000,White blood cell count abnormal,Elevated white blood cell count (very high),C0580531 C0580548 C0438221 C0857792,C1857392 C0442804 C2186576 C0750426 C1719341 C3495375,
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,131148009,Bleeding,bleeding,C0019080,C0019080,C0019080 
AskAPatient.fold-1.test,271587009,Stiffness,stiff,C0427008,,
AskAPatient.fold-1.test,57676002,Arthralgia,JOINT PAIN,C0003862,C0003862 C1963066,C0003862 
AskAPatient.fold-1.test,267031002,Tiredness symptom,tiredness,C0558486,C0015672 C0332575,
AskAPatient.fold-1.test,22253000,Pain,pains,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,271681002,Stomach ache,stomach pains,C0221512 C0235309,C0038351 C0030193,
AskAPatient.fold-1.test,177241000036105,paracetamol + ibuprofen,mypaid forte,C0000970 C0020740 C0373527 C2714681 C3491417,,
AskAPatient.fold-1.test,74323005,Pain in elbow,Major sorness in elbows,C0239266,C0013769,
AskAPatient.fold-1.test,22253000,Pain,pains,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-1.test,162031009,Indigestion,indigestion,C0013395 C0012238,C0013395 C0012238 C0426634,C0013395 C0012238 
AskAPatient.fold-1.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-1.test,86044005,Amyotrophic lateral sclerosis,Amyotrophic lateral sclerosis,C2931786 C3468114 C3715155 C1833662 C3280587 C0002736 C3468100 C3468108 C2317804 C3468103 C3468112 C3468105 C3468106 C3468113 C2317803 C3468107 C1836076 C3468101 C3468109 C3468111 C3468110 C3468102 C1862939 C3275459 C3468104 C3715156 C3553719,C2931786 C3468114 C3715155 C1833662 C3280587 C0002736 C3468100 C3468108 C2317804 C3468103 C3468112 C3468105 C3468106 C3468113 C2317803 C3468107 C1836076 C3468101 C3468109 C3468111 C3468110 C3468102 C1862939 C3275459 C3468104 C3715156 C3553719,C2931786 C3468114 C3715155 C1833662 C3280587 C0002736 C3468100 C3468108 C2317804 C3468103 C3468112 C3468105 C3468106 C3468113 C2317803 C3468107 C1836076 C3468101 C3468109 C3468111 C3468110 C3468102 C1862939 C3275459 C3468104 C3715156 C3553719 
AskAPatient.fold-1.test,55929007,Feeling irritable,irritable,C0022107,C0022107,C0022107 
AskAPatient.fold-1.test,282195009,Difficulty walking up stairs,could barely walk;had to use a cane,C0239067 C0560070,C0006856,
AskAPatient.fold-1.test,224960004,Tired,tired,C0557875,C0557875,C0557875 
AskAPatient.fold-1.test,62507009,Pins and needles,very painful pins and needles over entire foot,C0423572,C0030193 C0016504 C0423572,C0423572 
AskAPatient.fold-1.test,68962001,Myalgia,pain muscle,C0231528,C0231528,C0231528 
